"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_start" "aug_end" "cadd_start"
"11701" "ENST00000428135.7" "7" 17940325 17940339 "-" 11701 "uORF" 17940337 17940339 2.31898188888889
"11702" "ENST00000428149.7" "11" 107565666 107565722 "-" 11702 "uORF" 107565720 107565722 2.30939011111111
"11703" "ENST00000428149.7" "11" 107565626 107565703 "-" 11703 "uORF" 107565701 107565703 0.428178555555555
"11704" "ENST00000428343.6" "2" 101475038 101475091 "-" 11704 "uORF" 101475089 101475091 0.529202888888889
"11705" "ENST00000428343.6" "2" 101475038 101475076 "-" 11705 "uORF" 101475074 101475076 0.617721111111111
"11706" "ENST00000428343.6" "2" 101475049 101475063 "-" 11706 "uORF" 101475061 101475063 0.167270111111111
"11707" "ENST00000428343.6" "2" 101474704 101475048 "-" 11707 "uORF" 101475046 101475048 0.274273222222222
"11708" "ENST00000428343.6" "2" 101474704 101475006 "-" 11708 "uORF" 101475004 101475006 0.328029888888889
"11709" "ENST00000428343.6" "2" 101474704 101474925 "-" 11709 "uORF" 101474923 101474925 0.275917777777778
"11710" "ENST00000428670.8" "12" 89656091 89708617 "-" 11710 "uORF" 89708615 89708617 1.59038977777778
"11711" "ENST00000428670.8" "12" 89656087 89656107 "-" 11711 "uORF" 89656105 89656107 0.69914511111111
"11712" "ENST00000428670.8" "12" 89656026 89656094 "-" 11712 "uORF" 89656092 89656094 1.46931366666666
"11713" "ENST00000428670.8" "12" 89656026 89656085 "-" 11713 "uORF" 89656083 89656085 0.308125666666667
"11714" "ENST00000428670.8" "12" 89656026 89656070 "-" 11714 "uORF" 89656068 89656070 1.83272555555556
"11715" "ENST00000428670.8" "12" 89656000 89656038 "-" 11715 "uORF" 89656036 89656038 1.695592
"11716" "ENST00000428670.8" "12" 89656000 89656026 "-" 11716 "uORF" 89656024 89656026 1.79221555555556
"11717" "ENST00000428670.8" "12" 89655968 89656003 "-" 11717 "uORF" 89656001 89656003 1.87210255555556
"11719" "ENST00000428826.7" "17" 42730878 42745017 "-" 11719 "uORF" 42745015 42745017 2.88102633333333
"11720" "ENST00000428847.3" "8" 100145318 100145353 "-" 11720 "uORF" 100145351 100145353 0.262766888888889
"11721" "ENST00000428847.3" "8" 100145273 100145281 "-" 11721 "uORF" 100145279 100145281 1.10711611111111
"11722" "ENST00000428847.3" "8" 100145180 100145239 "-" 11722 "uORF" 100145237 100145239 0.374242555555556
"11723" "ENST00000428847.3" "8" 100145167 100145205 "-" 11723 "uORF" 100145203 100145205 -0.0423084444444447
"11724" "ENST00000428847.3" "8" 100145167 100145202 "-" 11724 "uORF" 100145200 100145202 0.385627
"11725" "ENST00000429036.2" "20" 1184376 1184465 "-" 11725 "uORF" 1184463 1184465 1.35860888888889
"11726" "ENST00000429036.2" "20" 1184338 1184430 "-" 11726 "uORF" 1184428 1184430 0.428245444444444
"11727" "ENST00000429036.2" "20" 1184376 1184411 "-" 11727 "uORF" 1184409 1184411 0.539982222222222
"11728" "ENST00000429036.2" "20" 1184376 1184387 "-" 11728 "uORF" 1184385 1184387 0.179654444444445
"11729" "ENST00000429036.2" "20" 1183869 1184329 "-" 11729 "uORF" 1184327 1184329 0.800587444444445
"11730" "ENST00000429036.2" "20" 1184308 1184316 "-" 11730 "uORF" 1184314 1184316 0.509941666666666
"11731" "ENST00000429036.2" "20" 1183838 1183915 "-" 11731 "uORF" 1183913 1183915 0.0652554444444446
"11732" "ENST00000429036.2" "20" 1183838 1183900 "-" 11732 "uORF" 1183898 1183900 0.408510888888889
"11733" "ENST00000429036.2" "20" 1183838 1183852 "-" 11733 "uORF" 1183850 1183852 0.575324222222222
"11734" "ENST00000429094.7" "12" 44876019 44876084 "-" 11734 "uORF" 44876082 44876084 1.48430088888889
"11735" "ENST00000429094.7" "12" 44876019 44876081 "-" 11735 "uORF" 44876079 44876081 2.07202166666667
"11736" "ENST00000429094.7" "12" 44875883 44875891 "-" 11736 "uORF" 44875889 44875891 3.76398988888889
"11739" "ENST00000429204.6" "1" 226737541 226737591 "-" 11739 "uORF" 226737589 226737591 1.62907
"11740" "ENST00000429371.7" "8" 144778515 144780240 "-" 11740 "uORF" 144780238 144780240 -0.229936
"11754" "ENST00000429722.3" "12" 109093364 109093411 "-" 11754 "uORF" 109093409 109093411 0.607811222222222
"11755" "ENST00000429722.3" "12" 109092905 109092934 "-" 11755 "uORF" 109092932 109092934 0.343153555555556
"11756" "ENST00000429722.3" "12" 109092905 109092916 "-" 11756 "uORF" 109092914 109092916 0.460242555555556
"11757" "ENST00000429722.3" "12" 109092885 109092896 "-" 11757 "uORF" 109092894 109092896 0.468115444444444
"11758" "ENST00000429747.6" "3" 132034735 132034800 "-" 11758 "uORF" 132034798 132034800 2.16603422222222
"11764" "ENST00000429849.3" "12" 27082489 27082572 "-" 11764 "uORF" 27082570 27082572 -0.370048222222222
"11765" "ENST00000429979.6" "13" 46372597 46377993 "-" 11765 "uORF" 46377991 46377993 0.136131
"11766" "ENST00000429979.6" "13" 46372597 46377963 "-" 11766 "uORF" 46377961 46377963 0.810130555555556
"11767" "ENST00000429979.6" "13" 46372593 46377953 "-" 11767 "uORF" 46377951 46377953 0.577558222222222
"11768" "ENST00000429979.6" "13" 46372562 46372570 "-" 11768 "uORF" 46372568 46372570 0.291534111111111
"11818" "ENST00000430262.3" "17" 49317980 49361961 "-" 11818 "uORF" 49361959 49361961 1.74296544444445
"11819" "ENST00000430262.3" "17" 49317898 49317978 "-" 11819 "uORF" 49317976 49317978 1.65253055555555
"11820" "ENST00000430262.3" "17" 49317829 49317894 "-" 11820 "uORF" 49317892 49317894 0.0303475555555553
"11821" "ENST00000430365.7" "3" 11643874 11643906 "-" 11821 "uORF" 11643904 11643906 2.028065
"11822" "ENST00000430479.6" "7" 13989422 13989621 "-" 11822 "uORF" 13989619 13989621 2.22687455555556
"11823" "ENST00000430479.6" "7" 13989086 13989100 "-" 11823 "uORF" 13989098 13989100 2.19239844444445
"11826" "ENST00000430969.6" "7" 5423723 5423797 "-" 11826 "uORF" 5423795 5423797 1.87389511111111
"11827" "ENST00000430969.6" "7" 5421297 5423769 "-" 11827 "uORF" 5423767 5423769 2.07525366666667
"11828" "ENST00000430969.6" "7" 5423514 5423537 "-" 11828 "uORF" 5423535 5423537 2.21199744444444
"11829" "ENST00000430969.6" "7" 5421307 5421369 "-" 11829 "uORF" 5421367 5421369 2.32379466666667
"11830" "ENST00000431156.7" "8" 33513124 33513132 "-" 11830 "uORF" 33513130 33513132 0.366790777777778
"11831" "ENST00000431232.7" "16" 381843 381941 "-" 11831 "uORF" 381939 381941 1.91924355555555
"11846" "ENST00000431828.6" "2" 96637156 96637176 "-" 11846 "uORF" 96637174 96637176 2.01964622222222
"11847" "ENST00000431828.6" "2" 96637156 96637164 "-" 11847 "uORF" 96637162 96637164 1.07716622222222
"11848" "ENST00000431843.7" "11" 414932 414943 "-" 11848 "uORF" 414941 414943 0.771171555555555
"11849" "ENST00000431843.7" "11" 410021 414863 "-" 11849 "uORF" 414861 414863 0.618860111111111
"11850" "ENST00000431845.3" "6" 33317685 33317729 "-" 11850 "uORF" 33317727 33317729 2.56631266666667
"11851" "ENST00000431993.4" "X" 149549857 149549877 "-" 11851 "uORF" 149549875 149549877 0.253802333333333
"11852" "ENST00000432176.7" "7" 23014040 23014066 "-" 11852 "uORF" 23014064 23014066 2.35755144444445
"11853" "ENST00000432233.8" "19" 54313089 54313139 "-" 11853 "uORF" 54313137 54313139 0.0213812222222222
"11854" "ENST00000432233.8" "19" 54313089 54313103 "-" 11854 "uORF" 54313101 54313103 0.00477744444444443
"11855" "ENST00000432233.8" "19" 54313050 54313070 "-" 11855 "uORF" 54313068 54313070 0.431707
"11858" "ENST00000432564.3" "12" 122730564 122730842 "-" 11858 "uORF" 122730840 122730842 1.95604211111111
"11859" "ENST00000432564.3" "12" 122730564 122730731 "-" 11859 "uORF" 122730729 122730731 0.491794222222222
"11860" "ENST00000432564.3" "12" 122730564 122730647 "-" 11860 "uORF" 122730645 122730647 0.495356
"11861" "ENST00000432564.3" "12" 122730515 122730625 "-" 11861 "uORF" 122730623 122730625 0.429265222222222
"11862" "ENST00000432564.3" "12" 122730416 122730451 "-" 11862 "uORF" 122730449 122730451 0.939281333333332
"11865" "ENST00000432622.2" "1" 32362374 32362463 "-" 11865 "uORF" 32362461 32362463 1.75365722222222
"11866" "ENST00000432622.2" "1" 32362180 32362323 "-" 11866 "uORF" 32362321 32362323 0.601647222222222
"11867" "ENST00000432622.2" "1" 32362119 32362220 "-" 11867 "uORF" 32362218 32362220 0.861900555555555
"11869" "ENST00000432992.7" "17" 10198408 10198425 "-" 11869 "uORF" 10198423 10198425 2.28694566666667
"11870" "ENST00000433017.6" "7" 50449500 50449670 "-" 11870 "uORF" 50449668 50449670 0.591143
"11871" "ENST00000433017.6" "7" 50449556 50449585 "-" 11871 "uORF" 50449583 50449585 0.217853444444444
"11872" "ENST00000433017.6" "7" 50449390 50449482 "-" 11872 "uORF" 50449480 50449482 0.663270555555556
"11873" "ENST00000433017.6" "7" 50449439 50449477 "-" 11873 "uORF" 50449475 50449477 0.429274
"11874" "ENST00000433017.6" "7" 50449410 50449427 "-" 11874 "uORF" 50449425 50449427 0.219654111111111
"11875" "ENST00000433017.6" "7" 50449364 50449378 "-" 11875 "uORF" 50449376 50449378 0.505300555555556
"11876" "ENST00000433017.6" "7" 50449338 50449367 "-" 11876 "uORF" 50449365 50449367 0.664808888888889
"11877" "ENST00000433017.6" "7" 50449220 50449300 "-" 11877 "uORF" 50449298 50449300 0.239875
"11878" "ENST00000433017.6" "7" 50449220 50449285 "-" 11878 "uORF" 50449283 50449285 0.0489398888888889
"11879" "ENST00000433017.6" "7" 50449228 50449263 "-" 11879 "uORF" 50449261 50449263 0.371672444444445
"11880" "ENST00000433017.6" "7" 50448211 50449227 "-" 11880 "uORF" 50449225 50449227 0.562039333333333
"11881" "ENST00000433017.6" "7" 50448211 50449191 "-" 11881 "uORF" 50449189 50449191 0.536637
"11882" "ENST00000433017.6" "7" 50448211 50449167 "-" 11882 "uORF" 50449165 50449167 0.316217333333333
"11883" "ENST00000433017.6" "7" 50448211 50448261 "-" 11883 "uORF" 50448259 50448261 -0.0617238888888889
"11884" "ENST00000433039.2" "22" 21551391 21551417 "-" 11884 "uORF" 21551415 21551417 0.340202444444444
"11885" "ENST00000433039.2" "22" 21551021 21551404 "-" 11885 "uORF" 21551402 21551404 0.471312555555555
"11886" "ENST00000433039.2" "22" 21551021 21551206 "-" 11886 "uORF" 21551204 21551206 0.404939888888889
"11887" "ENST00000433039.2" "22" 21551021 21551110 "-" 11887 "uORF" 21551108 21551110 0.239491555555555
"11890" "ENST00000433154.6" "16" 66801009 66801560 "-" 11890 "uORF" 66801558 66801560 0.257449777777778
"11891" "ENST00000433179.4" "1" 981081 981170 "-" 11891 "uORF" 981168 981170 -0.0384979999999998
"11892" "ENST00000433179.4" "1" 981089 981166 "-" 11892 "uORF" 981164 981166 0.759425555555556
"11893" "ENST00000433179.4" "1" 981089 981115 "-" 11893 "uORF" 981113 981115 0.213259333333333
"11897" "ENST00000433386.7" "19" 55280064 55280108 "-" 11897 "uORF" 55280106 55280108 2.16978588888889
"11899" "ENST00000433985.7" "22" 36776070 36776108 "-" 11899 "uORF" 36776106 36776108 0.461088
"11900" "ENST00000434006.3" "3" 48333606 48333635 "-" 11900 "uORF" 48333633 48333635 0.526671444444445
"11901" "ENST00000434127.3" "5" 142315147 142324870 "-" 11901 "uORF" 142324868 142324870 2.25741933333333
"11905" "ENST00000434397.3" "X" 57121403 57121507 "-" 11905 "uORF" 57121505 57121507 0.631449444444444
"11906" "ENST00000434581.7" "8" 55762966 55763007 "-" 11906 "uORF" 55763005 55763007 1.56763933333333
"11907" "ENST00000434581.7" "8" 55762966 55763001 "-" 11907 "uORF" 55762999 55763001 1.727531
"11908" "ENST00000434687.6" "2" 213151539 213151589 "-" 11908 "uORF" 213151587 213151589 2.29516222222222
"11909" "ENST00000434687.6" "2" 213151414 213151443 "-" 11909 "uORF" 213151441 213151443 2.28741333333333
"11910" "ENST00000434687.6" "2" 213151414 213151425 "-" 11910 "uORF" 213151423 213151425 2.11002122222222
"11911" "ENST00000434687.6" "2" 213150163 213150183 "-" 11911 "uORF" 213150181 213150183 2.93525155555556
"11912" "ENST00000434687.6" "2" 213150163 213150177 "-" 11912 "uORF" 213150175 213150177 2.67604211111111
"11913" "ENST00000434704.2" "17" 49995155 49995163 "-" 11913 "uORF" 49995161 49995163 1.65726066666667
"11917" "ENST00000434824.2" "7" 122702766 122702855 "-" 11917 "uORF" 122702853 122702855 -0.467873666666667
"11918" "ENST00000434824.2" "7" 122702798 122702815 "-" 11918 "uORF" 122702813 122702815 0.353064444444444
"11919" "ENST00000434824.2" "7" 122702766 122702798 "-" 11919 "uORF" 122702796 122702798 0.164852222222222
"11920" "ENST00000434824.2" "7" 122702766 122702780 "-" 11920 "uORF" 122702778 122702780 0.0775246666666666
"11921" "ENST00000434837.8" "6" 37696814 37696873 "-" 11921 "uORF" 37696871 37696873 1.79828788888889
"11922" "ENST00000434837.8" "6" 37696814 37696831 "-" 11922 "uORF" 37696829 37696831 2.53662966666667
"11923" "ENST00000434935.7" "16" 71289182 71289202 "-" 11923 "uORF" 71289200 71289202 0.975345000000002
"11935" "ENST00000435224.3" "11" 34357667 34357723 "-" 11935 "uORF" 34357721 34357723 1.69840633333333
"11936" "ENST00000435224.3" "11" 34357624 34357635 "-" 11936 "uORF" 34357633 34357635 1.99447255555556
"11937" "ENST00000435504.9" "2" 25878339 25878485 "-" 11937 "uORF" 25878483 25878485 2.23013011111111
"11938" "ENST00000435504.9" "2" 25878395 25878448 "-" 11938 "uORF" 25878446 25878448 2.34445122222222
"11939" "ENST00000435572.7" "12" 54300901 54300945 "-" 11939 "uORF" 54300943 54300945 2.03839744444445
"11947" "ENST00000435907.6" "10" 124093541 124093552 "-" 11947 "uORF" 124093550 124093552 1.97291588888889
"11948" "ENST00000435907.6" "10" 124046600 124046638 "-" 11948 "uORF" 124046636 124046638 0.036487888888889
"11949" "ENST00000435907.6" "10" 124046600 124046626 "-" 11949 "uORF" 124046624 124046626 0.338536222222222
"11950" "ENST00000435907.6" "10" 124046589 124046621 "-" 11950 "uORF" 124046619 124046621 0.0311755555555557
"11951" "ENST00000435907.6" "10" 124046589 124046603 "-" 11951 "uORF" 124046601 124046603 -0.109976222222222
"11952" "ENST00000435907.6" "10" 124046509 124046592 "-" 11952 "uORF" 124046590 124046592 1.24247488888889
"11953" "ENST00000435907.6" "10" 124046509 124046523 "-" 11953 "uORF" 124046521 124046523 1.75354922222222
"11954" "ENST00000435907.6" "10" 124046319 124046444 "-" 11954 "uORF" 124046442 124046444 0.713250333333333
"11955" "ENST00000435907.6" "10" 124046372 124046392 "-" 11955 "uORF" 124046390 124046392 0.390358
"11956" "ENST00000435907.6" "10" 124046241 124046252 "-" 11956 "uORF" 124046250 124046252 1.06176388888889
"11957" "ENST00000435962.7" "14" 91813821 91867496 "-" 11957 "uORF" 91867494 91867496 0.391281222222222
"11958" "ENST00000435962.7" "14" 91867463 91867486 "-" 11958 "uORF" 91867484 91867486 0.422947555555556
"11959" "ENST00000435962.7" "14" 91813821 91867346 "-" 11959 "uORF" 91867344 91867346 0.444851888888889
"11960" "ENST00000435962.7" "14" 91813821 91867334 "-" 11960 "uORF" 91867332 91867334 0.152337666666667
"11961" "ENST00000436087.7" "10" 30941590 30984396 "-" 11961 "uORF" 30984394 30984396 0.379842222222222
"11962" "ENST00000436087.7" "10" 30941610 30941645 "-" 11962 "uORF" 30941643 30941645 1.06456588888889
"11963" "ENST00000436087.7" "10" 30941618 30941641 "-" 11963 "uORF" 30941639 30941641 0.940875555555557
"11964" "ENST00000436087.7" "10" 30908936 30909013 "-" 11964 "uORF" 30909011 30909013 0.430783444444444
"11965" "ENST00000436087.7" "10" 30908936 30908971 "-" 11965 "uORF" 30908969 30908971 0.663964555555554
"11966" "ENST00000436087.7" "10" 30908936 30908950 "-" 11966 "uORF" 30908948 30908950 0.00708644444444455
"11971" "ENST00000436346.7" "2" 55419621 55419668 "-" 11971 "uORF" 55419666 55419668 1.68800933333333
"11972" "ENST00000436346.7" "2" 55419551 55419577 "-" 11972 "uORF" 55419575 55419577 1.57502922222222
"11973" "ENST00000436346.7" "2" 55419141 55419353 "-" 11973 "uORF" 55419351 55419353 2.26196066666667
"11974" "ENST00000436346.7" "2" 55419164 55419202 "-" 11974 "uORF" 55419200 55419202 2.07302888888889
"11975" "ENST00000436346.7" "2" 55419164 55419178 "-" 11975 "uORF" 55419176 55419178 1.73382166666667
"11976" "ENST00000436367.6" "6" 16657855 16753239 "-" 11976 "uORF" 16753237 16753239 0.886240111111112
"11977" "ENST00000436367.6" "6" 16585902 16657802 "-" 11977 "uORF" 16657800 16657802 0.891698666666667
"11978" "ENST00000436367.6" "6" 16585888 16657785 "-" 11978 "uORF" 16657783 16657785 0.872134666666668
"11979" "ENST00000436367.6" "6" 16522628 16585814 "-" 11979 "uORF" 16585812 16585814 0.755791444444446
"11980" "ENST00000436367.6" "6" 16522672 16585798 "-" 11980 "uORF" 16585796 16585798 1.979191
"11981" "ENST00000436367.6" "6" 16522656 16585788 "-" 11981 "uORF" 16585786 16585788 1.26519033333333
"11982" "ENST00000436367.6" "6" 16485977 16486021 "-" 11982 "uORF" 16486019 16486021 1.774916
"11983" "ENST00000436367.6" "6" 16328428 16485976 "-" 11983 "uORF" 16485974 16485976 2.078186
"11984" "ENST00000436367.6" "6" 16328342 16328431 "-" 11984 "uORF" 16328429 16328431 1.92716311111111
"11985" "ENST00000436367.6" "6" 16328365 16328421 "-" 11985 "uORF" 16328419 16328421 1.90106055555556
"11986" "ENST00000436636.7" "3" 171460321 171460395 "-" 11986 "uORF" 171460393 171460395 2.08533666666666
"11987" "ENST00000436636.7" "3" 171460321 171460362 "-" 11987 "uORF" 171460360 171460362 2.27590733333333
"11988" "ENST00000436636.7" "3" 171460134 171460154 "-" 11988 "uORF" 171460152 171460154 2.21315166666667
"11989" "ENST00000436639.7" "6" 109094388 109094471 "-" 11989 "uORF" 109094469 109094471 1.35501711111111
"11990" "ENST00000436639.7" "6" 109094185 109094211 "-" 11990 "uORF" 109094209 109094211 0.880601555555555
"11991" "ENST00000436639.7" "6" 109094177 109094200 "-" 11991 "uORF" 109094198 109094200 0.764623444444444
"11992" "ENST00000436639.7" "6" 109094177 109094188 "-" 11992 "uORF" 109094186 109094188 0.795259333333334
"11993" "ENST00000436639.7" "6" 109094099 109094116 "-" 11993 "uORF" 109094114 109094116 1.75040666666667
"11994" "ENST00000436752.3" "9" 114671808 114682170 "-" 11994 "uORF" 114682168 114682170 0.239691222222222
"12046" "ENST00000439090.7" "6" 130222893 130222934 "-" 12046 "uORF" 130222932 130222934 0.821671222222222
"12047" "ENST00000439090.7" "6" 130222831 130222896 "-" 12047 "uORF" 130222894 130222896 0.229817333333333
"12048" "ENST00000439090.7" "6" 130222697 130222723 "-" 12048 "uORF" 130222721 130222723 0.397713111111111
"12049" "ENST00000439096.3" "19" 47231055 47231180 "-" 12049 "uORF" 47231178 47231180 1.90065344444445
"12058" "ENST00000439741.4" "1" 149936677 149936790 "-" 12058 "uORF" 149936788 149936790 0.346110555555556
"12065" "ENST00000440314.7" "12" 3733199 3733207 "-" 12065 "uORF" 3733205 3733207 0.919957999999999
"12066" "ENST00000440314.7" "12" 3697009 3733103 "-" 12066 "uORF" 3733101 3733103 0.351300333333333
"12067" "ENST00000440314.7" "12" 3697009 3732944 "-" 12067 "uORF" 3732942 3732944 0.93382911111111
"12069" "ENST00000440411.8" "12" 56333190 56333875 "-" 12069 "uORF" 56333873 56333875 2.27082066666667
"12070" "ENST00000440411.8" "12" 56333167 56333202 "-" 12070 "uORF" 56333200 56333202 2.24872144444444
"12076" "ENST00000440928.6" "1" 241356963 241357004 "-" 12076 "uORF" 241357002 241357004 2.35651877777778
"12078" "ENST00000440978.2" "10" 129964061 129964075 "-" 12078 "uORF" 129964073 129964075 2.11397955555556
"12079" "ENST00000440978.2" "10" 129963905 129963931 "-" 12079 "uORF" 129963929 129963931 1.99229555555556
"12080" "ENST00000441076.7" "X" 103685228 103686696 "-" 12080 "uORF" 103686694 103686696 2.20081744444445
"12081" "ENST00000441076.7" "X" 103678601 103678651 "-" 12081 "uORF" 103678649 103678651 0.414305888888889
"12082" "ENST00000441222.8" "4" 52659187 52659213 "-" 12082 "uORF" 52659211 52659213 1.78239977777778
"12083" "ENST00000441222.8" "4" 52659155 52659184 "-" 12083 "uORF" 52659182 52659184 2.05221388888889
"12084" "ENST00000441259.2" "10" 70602692 70602718 "-" 12084 "uORF" 70602716 70602718 0.375919
