"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "one_two_three" "phylop2"
"9986" "ENST00000392477.7" "6" 125790966 125791067 "+" 9986 "uORF" 125790968 3 2.16666666666667
"9987" "ENST00000392477.7" "6" 125791010 125815310 "+" 9987 "uORF" 125791012 3 1.83333333333333
"9988" "ENST00000392477.7" "6" 125791014 125791067 "+" 9988 "uORF" 125791016 3 -0.5
"9989" "ENST00000392519.7" "14" 105528751 105528765 "+" 9989 "uORF" 105528753 3 0.5
"10002" "ENST00000392607.8" "10" 133088048 133088754 "+" 10002 "uORF" 133088050 3 1.83333333333333
"10003" "ENST00000392607.8" "10" 133088708 133088803 "+" 10003 "uORF" 133088710 3 4.33333333333333
"10004" "ENST00000392607.8" "10" 133088817 133088849 "+" 10004 "uORF" 133088819 3 3.16666666666667
"10005" "ENST00000392644.9" "6" 108848501 108848509 "+" 10005 "uORF" 108848503 3 0.833333333333333
"10006" "ENST00000392647.7" "2" 169734005 169734049 "+" 10006 "uORF" 169734007 3 1.83333333333333
"10010" "ENST00000392671.6" "17" 70075264 70075347 "+" 10010 "uORF" 70075266 3 4.66666666666667
"10011" "ENST00000392671.6" "17" 70100659 70100670 "+" 10011 "uORF" 70100661 3 0
"10012" "ENST00000392671.6" "17" 70130891 70130914 "+" 10012 "uORF" 70130893 3 -0.833333333333333
"10013" "ENST00000392671.6" "17" 70130900 70130914 "+" 10013 "uORF" 70130902 3 -0.666666666666667
"10014" "ENST00000392671.6" "17" 70130960 70132005 "+" 10014 "uORF" 70130962 3 -0.666666666666667
"10015" "ENST00000392679.6" "11" 126290804 126290818 "+" 10015 "uORF" 126290806 3 3
"10017" "ENST00000392690.4" "2" 167293217 167490250 "+" 10017 "uORF" 167293219 3 2.66666666666667
"10018" "ENST00000392690.4" "2" 167490240 167818740 "+" 10018 "uORF" 167490242 3 -1
"10019" "ENST00000392690.4" "2" 167818724 167818756 "+" 10019 "uORF" 167818726 3 -0.166666666666667
"10020" "ENST00000392690.4" "2" 167818733 167818756 "+" 10020 "uORF" 167818735 3 -0.166666666666667
"10021" "ENST00000392690.4" "2" 167868828 167868872 "+" 10021 "uORF" 167868830 3 0.5
"10022" "ENST00000392690.4" "2" 167868835 167868867 "+" 10022 "uORF" 167868837 3 2
"10023" "ENST00000392690.4" "2" 167868869 167868898 "+" 10023 "uORF" 167868871 3 1
"10024" "ENST00000392690.4" "2" 167868904 167868942 "+" 10024 "uORF" 167868906 3 1.83333333333333
"10025" "ENST00000392690.4" "2" 167868958 167869023 "+" 10025 "uORF" 167868960 3 7
"10026" "ENST00000392690.4" "2" 167868974 167868988 "+" 10026 "uORF" 167868976 3 0.333333333333333
"10027" "ENST00000392692.8" "3" 172750733 172750807 "+" 10027 "uORF" 172750735 3 1
"10028" "ENST00000392692.8" "3" 172750792 172750824 "+" 10028 "uORF" 172750794 3 1.5
"10029" "ENST00000392708.9" "11" 125592876 125592905 "+" 10029 "uORF" 125592878 3 3.66666666666667
"10030" "ENST00000392745.8" "14" 102777586 102777648 "+" 10030 "uORF" 102777588 3 1.33333333333333
"10031" "ENST00000392745.8" "14" 102830334 102830375 "+" 10031 "uORF" 102830336 3 1.5
"10032" "ENST00000392745.8" "14" 102830343 102830375 "+" 10032 "uORF" 102830345 3 1
"10033" "ENST00000392745.8" "14" 102830361 102830375 "+" 10033 "uORF" 102830363 3 0
"10041" "ENST00000392793.6" "11" 121101355 121101375 "+" 10041 "uORF" 121101357 3 3.33333333333333
"10042" "ENST00000392800.7" "7" 151967219 151967230 "+" 10042 "uORF" 151967221 3 0.166666666666667
"10043" "ENST00000392825.8" "2" 153872048 153872113 "+" 10043 "uORF" 153872050 3 2.5
"10044" "ENST00000392825.8" "2" 153900936 153900986 "+" 10044 "uORF" 153900938 3 1.66666666666667
"10045" "ENST00000392825.8" "2" 153900963 153900986 "+" 10045 "uORF" 153900965 3 3.33333333333333
"10046" "ENST00000392825.8" "2" 153900967 153944478 "+" 10046 "uORF" 153900969 3 1.66666666666667
"10047" "ENST00000392825.8" "2" 153901007 153944482 "+" 10047 "uORF" 153901009 3 2.66666666666667
"10048" "ENST00000392825.8" "2" 153944398 153944478 "+" 10048 "uORF" 153944400 3 3.33333333333333
"10049" "ENST00000392863.6" "6" 87330696 87337012 "+" 10049 "uORF" 87330698 3 0.5
"10050" "ENST00000392870.3" "10" 119207620 119207628 "+" 10050 "uORF" 119207622 3 1.16666666666667
"10051" "ENST00000392870.3" "10" 119207779 119207787 "+" 10051 "uORF" 119207781 3 2
"10052" "ENST00000392894.8" "3" 149813277 149813291 "+" 10052 "uORF" 149813279 3 2.16666666666667
"10063" "ENST00000392977.8" "12" 100795025 100901651 "+" 10063 "uORF" 100795027 3 5.66666666666667
"10064" "ENST00000392977.8" "12" 100901664 100901783 "+" 10064 "uORF" 100901666 3 6.66666666666667
"10065" "ENST00000392982.8" "10" 114239335 114239346 "+" 10065 "uORF" 114239337 3 -1
"10066" "ENST00000392982.8" "10" 114239364 114239528 "+" 10066 "uORF" 114239366 3 0
"10067" "ENST00000392986.8" "12" 100473884 100473973 "+" 10067 "uORF" 100473886 3 0.166666666666667
"10068" "ENST00000392986.8" "12" 100473945 100492510 "+" 10068 "uORF" 100473947 3 0.333333333333333
"10069" "ENST00000392986.8" "12" 100492618 100493282 "+" 10069 "uORF" 100492620 3 1.16666666666667
"10071" "ENST00000393047.8" "11" 112074361 112074453 "+" 10071 "uORF" 112074363 3 3.33333333333333
"10072" "ENST00000393047.8" "11" 112074459 112074518 "+" 10072 "uORF" 112074461 3 1.5
"10073" "ENST00000393047.8" "11" 112074627 112074761 "+" 10073 "uORF" 112074629 3 1.33333333333333
"10074" "ENST00000393047.8" "11" 112074862 112075571 "+" 10074 "uORF" 112074864 3 2.33333333333333
"10075" "ENST00000393094.7" "11" 108009041 108009148 "+" 10075 "uORF" 108009043 3 1.33333333333333
"10076" "ENST00000393110.7" "2" 119230620 119230694 "+" 10076 "uORF" 119230622 3 2.16666666666667
"10077" "ENST00000393110.7" "2" 119230638 119230694 "+" 10077 "uORF" 119230640 3 0.833333333333333
"10080" "ENST00000393229.4" "9" 132166457 132166531 "+" 10080 "uORF" 132166459 3 1.16666666666667
"10081" "ENST00000393229.4" "9" 132166585 132166620 "+" 10081 "uORF" 132166587 3 0.833333333333333
"10082" "ENST00000393229.4" "9" 132166736 132166774 "+" 10082 "uORF" 132166738 3 4.33333333333333
"10099" "ENST00000393306.6" "16" 83953266 83953298 "+" 10099 "uORF" 83953268 3 -0.166666666666667
"10101" "ENST00000393370.7" "9" 129111421 129111471 "+" 10101 "uORF" 129111423 3 3.33333333333333
"10105" "ENST00000393386.7" "7" 121873215 121873229 "+" 10105 "uORF" 121873217 3 0.666666666666667
"10106" "ENST00000393409.3" "3" 126983119 126988543 "+" 10106 "uORF" 126983121 3 1.33333333333333
"10107" "ENST00000393409.3" "3" 126983254 126988543 "+" 10107 "uORF" 126983256 3 -0.5
"10108" "ENST00000393459.6" "10" 101032405 101032458 "+" 10108 "uORF" 101032407 3 1.33333333333333
"10116" "ENST00000393486.6" "7" 114922285 114922326 "+" 10116 "uORF" 114922287 3 2.83333333333333
"10117" "ENST00000393486.6" "7" 114922542 114922568 "+" 10117 "uORF" 114922544 3 0.333333333333333
"10118" "ENST00000393486.6" "7" 114922629 114922996 "+" 10118 "uORF" 114922631 3 2.33333333333333
"10124" "ENST00000393597.7" "11" 73228018 73228119 "+" 10124 "uORF" 73228020 3 1.33333333333333
"10126" "ENST00000393630.8" "12" 62466836 62466877 "+" 10126 "uORF" 62466838 3 3
"10128" "ENST00000393745.8" "5" 175878693 175878725 "+" 10128 "uORF" 175878695 3 2.5
"10136" "ENST00000393760.6" "10" 97446185 97446253 "+" 10136 "uORF" 97446187 3 2.5
"10137" "ENST00000393760.6" "10" 97446237 97446296 "+" 10137 "uORF" 97446239 3 2.33333333333333
"10138" "ENST00000393760.6" "10" 97450370 97450465 "+" 10138 "uORF" 97450372 3 0.5
"10143" "ENST00000393800.7" "11" 68460765 68460794 "+" 10143 "uORF" 68460767 3 3
"10144" "ENST00000393800.7" "11" 68519550 68519558 "+" 10144 "uORF" 68519552 3 3.66666666666667
"10145" "ENST00000393800.7" "11" 68519592 68519630 "+" 10145 "uORF" 68519594 3 4.66666666666667
"10146" "ENST00000393818.3" "17" 42562412 42562498 "+" 10146 "uORF" 42562414 3 0.166666666666667
"10151" "ENST00000393943.10" "5" 161848257 161848277 "+" 10151 "uORF" 161848259 3 3.66666666666667
"10152" "ENST00000393943.10" "5" 161848260 161848277 "+" 10152 "uORF" 161848262 3 3.33333333333333
"10159" "ENST00000393985.8" "X" 149541255 149542022 "+" 10159 "uORF" 149541257 3 0.166666666666667
"10160" "ENST00000393985.8" "X" 149545405 149545419 "+" 10160 "uORF" 149545407 3 -0.666666666666667
"10161" "ENST00000393985.8" "X" 149545410 149545475 "+" 10161 "uORF" 149545412 3 0.833333333333333
"10167" "ENST00000394067.7" "11" 66257783 66257824 "+" 10167 "uORF" 66257785 3 2
"10168" "ENST00000394070.7" "2" 73829227 73829298 "+" 10168 "uORF" 73829229 3 0.166666666666667
"10181" "ENST00000394143.6" "X" 136300989 136304863 "+" 10181 "uORF" 136300991 3 0.333333333333333
"10182" "ENST00000394143.6" "X" 136304135 136304167 "+" 10182 "uORF" 136304137 3 0.333333333333333
"10183" "ENST00000394143.6" "X" 136304146 136304196 "+" 10183 "uORF" 136304148 3 2.33333333333333
"10184" "ENST00000394143.6" "X" 136304179 136304196 "+" 10184 "uORF" 136304181 3 0.166666666666667
"10185" "ENST00000394152.7" "7" 99619118 99619569 "+" 10185 "uORF" 99619120 3 0
"10186" "ENST00000394152.7" "7" 99619569 99619604 "+" 10186 "uORF" 99619571 3 0
"10187" "ENST00000394166.8" "15" 96330952 96330963 "+" 10187 "uORF" 96330954 3 1.5
"10188" "ENST00000394166.8" "15" 96331033 96331125 "+" 10188 "uORF" 96331035 3 1.5
"10189" "ENST00000394166.8" "15" 96331346 96331495 "+" 10189 "uORF" 96331348 3 1.66666666666667
"10190" "ENST00000394166.8" "15" 96331475 96331495 "+" 10190 "uORF" 96331477 3 4
"10191" "ENST00000394166.8" "15" 96331488 96331631 "+" 10191 "uORF" 96331490 3 6.33333333333333
"10192" "ENST00000394196.9" "15" 92900346 92900363 "+" 10192 "uORF" 92900348 3 9
"10193" "ENST00000394196.9" "15" 92900595 92900627 "+" 10193 "uORF" 92900597 3 9
"10194" "ENST00000394196.9" "15" 92900627 92900692 "+" 10194 "uORF" 92900629 3 4.33333333333333
"10195" "ENST00000394196.9" "15" 92900816 92901169 "+" 10195 "uORF" 92900818 3 4
"10200" "ENST00000394232.6" "15" 91226145 91226165 "+" 10200 "uORF" 91226147 3 0.5
"10201" "ENST00000394232.6" "15" 91226174 91226191 "+" 10201 "uORF" 91226176 3 5
"10202" "ENST00000394232.6" "15" 91226178 91226228 "+" 10202 "uORF" 91226180 3 2.16666666666667
"10203" "ENST00000394232.6" "15" 91226181 91226228 "+" 10203 "uORF" 91226183 3 2.33333333333333
"10204" "ENST00000394258.7" "15" 90954899 90954925 "+" 10204 "uORF" 90954901 3 -2.16666666666667
"10205" "ENST00000394264.7" "9" 68780112 68780132 "+" 10205 "uORF" 68780114 3 1.5
"10214" "ENST00000394329.9" "4" 125314975 125314998 "+" 10214 "uORF" 125314977 3 0.5
"10215" "ENST00000394329.9" "4" 125315078 125315359 "+" 10215 "uORF" 125315080 3 0
"10216" "ENST00000394329.9" "4" 125315094 125315171 "+" 10216 "uORF" 125315096 3 1.33333333333333
"10217" "ENST00000394329.9" "4" 125315460 125315591 "+" 10217 "uORF" 125315462 3 1.16666666666667
"10218" "ENST00000394329.9" "4" 125315551 125315562 "+" 10218 "uORF" 125315553 3 0.5
"10219" "ENST00000394329.9" "4" 125315562 125315591 "+" 10219 "uORF" 125315564 3 2.5
"10220" "ENST00000394329.9" "4" 125315595 125315696 "+" 10220 "uORF" 125315597 3 1
"10225" "ENST00000394420.9" "16" 57186340 57204535 "+" 10225 "uORF" 57186342 3 3.66666666666667
"10226" "ENST00000394420.9" "16" 57204516 57204539 "+" 10226 "uORF" 57204518 3 4.66666666666667
"10227" "ENST00000394420.9" "16" 57204542 57204658 "+" 10227 "uORF" 57204544 3 4
"10228" "ENST00000394420.9" "16" 57204599 57204658 "+" 10228 "uORF" 57204601 3 4.66666666666667
"10229" "ENST00000394420.9" "16" 57204623 57204658 "+" 10229 "uORF" 57204625 3 1.83333333333333
"10246" "ENST00000394520.7" "5" 141970704 141970721 "+" 10246 "uORF" 141970706 3 3
"10247" "ENST00000394520.7" "5" 141970732 141970848 "+" 10247 "uORF" 141970734 3 1.66666666666667
"10248" "ENST00000394520.7" "5" 141970797 141970811 "+" 10248 "uORF" 141970799 3 1.83333333333333
"10249" "ENST00000394520.7" "5" 141970808 141970828 "+" 10249 "uORF" 141970810 3 0.333333333333333
"10250" "ENST00000394553.6" "15" 84981916 84982005 "+" 10250 "uORF" 84981918 3 0.833333333333333
"10251" "ENST00000394553.6" "15" 84982066 84982116 "+" 10251 "uORF" 84982068 3 0.833333333333333
"10252" "ENST00000394573.6" "15" 84884692 84886689 "+" 10252 "uORF" 84884694 3 -0.333333333333333
"10253" "ENST00000394573.6" "15" 84884706 84886763 "+" 10253 "uORF" 84884708 3 -0.333333333333333
"10254" "ENST00000394573.6" "15" 84884734 84886689 "+" 10254 "uORF" 84884736 3 -0.5
"10255" "ENST00000394576.3" "5" 141338882 141338911 "+" 10255 "uORF" 141338884 3 -0.666666666666667
"10260" "ENST00000394618.9" "11" 63506133 63506168 "+" 10260 "uORF" 63506135 3 -0.666666666666667
"10261" "ENST00000394618.9" "11" 63506139 63506168 "+" 10261 "uORF" 63506141 3 -2.16666666666667
"10262" "ENST00000394618.9" "11" 63506176 63506298 "+" 10262 "uORF" 63506178 3 0.166666666666667
"10263" "ENST00000394621.7" "7" 90216573 90225063 "+" 10263 "uORF" 90216575 3 -0.5
"10264" "ENST00000394650.7" "4" 109560293 109560304 "+" 10264 "uORF" 109560295 3 0.833333333333333
"10267" "ENST00000394685.8" "15" 80873582 80873611 "+" 10267 "uORF" 80873584 3 1.33333333333333
"10268" "ENST00000394685.8" "15" 80873648 80873671 "+" 10268 "uORF" 80873650 3 0
"10275" "ENST00000394718.4" "14" 64468258 64468266 "+" 10275 "uORF" 64468260 3 0
"10276" "ENST00000394718.4" "14" 64468268 64468306 "+" 10276 "uORF" 64468270 3 -0.166666666666667
"10277" "ENST00000394718.4" "14" 64468277 64468306 "+" 10277 "uORF" 64468279 3 0.833333333333333
"10278" "ENST00000394718.4" "14" 64468283 64468306 "+" 10278 "uORF" 64468285 3 0.333333333333333
"10288" "ENST00000394834.8" "1" 84301778 84301801 "+" 10288 "uORF" 84301780 3 2.33333333333333
"10289" "ENST00000394835.8" "17" 29941708 29941779 "+" 10289 "uORF" 29941710 3 1.33333333333333
"10290" "ENST00000394859.8" "17" 29593498 29593611 "+" 10290 "uORF" 29593500 3 0
"10291" "ENST00000394861.3" "2" 46699423 46758527 "+" 10291 "uORF" 46699425 3 1.83333333333333
"10292" "ENST00000394900.8" "11" 61333249 61334700 "+" 10292 "uORF" 61333251 3 1.83333333333333
"10293" "ENST00000394900.8" "11" 61333296 61333316 "+" 10293 "uORF" 61333298 3 -0.666666666666667
"10294" "ENST00000394900.8" "11" 61333305 61333316 "+" 10294 "uORF" 61333307 3 -0.5
"10300" "ENST00000394987.5" "15" 75202004 75206014 "+" 10300 "uORF" 75202006 3 0.333333333333333
"10302" "ENST00000395076.9" "14" 60249400 60249474 "+" 10302 "uORF" 60249402 3 1.16666666666667
"10303" "ENST00000395076.9" "14" 60249466 60249474 "+" 10303 "uORF" 60249468 3 1.33333333333333
"10307" "ENST00000395097.7" "9" 99822240 99822383 "+" 10307 "uORF" 99822242 3 3.33333333333333
"10310" "ENST00000395146.9" "4" 86948498 86948524 "+" 10310 "uORF" 86948500 3 2.33333333333333
"10311" "ENST00000395153.8" "14" 58638111 58638176 "+" 10311 "uORF" 58638113 3 0.666666666666667
"10315" "ENST00000395184.6" "4" 85475200 85475448 "+" 10315 "uORF" 85475202 3 1.5
"10316" "ENST00000395209.8" "X" 101219807 101219815 "+" 10316 "uORF" 101219809 3 0.833333333333333
"10317" "ENST00000395209.8" "X" 101219912 101219938 "+" 10317 "uORF" 101219914 3 0.333333333333333
"10318" "ENST00000395209.8" "X" 101219915 101219938 "+" 10318 "uORF" 101219917 3 2.5
"10319" "ENST00000395209.8" "X" 101219935 101219946 "+" 10319 "uORF" 101219937 3 2.5
"10320" "ENST00000395209.8" "X" 101224664 101224684 "+" 10320 "uORF" 101224666 3 0
"10321" "ENST00000395209.8" "X" 101224676 101224684 "+" 10321 "uORF" 101224678 3 0.833333333333333
"10326" "ENST00000395386.7" "8" 132775426 132775452 "+" 10326 "uORF" 132775428 3 1
"10327" "ENST00000395407.7" "15" 69298912 69337423 "+" 10327 "uORF" 69298914 3 -0.333333333333333
"10328" "ENST00000395407.7" "15" 69337386 69337403 "+" 10328 "uORF" 69337388 3 0.166666666666667
"10329" "ENST00000395407.7" "15" 69337391 69337423 "+" 10329 "uORF" 69337393 3 0.166666666666667
"10330" "ENST00000395407.7" "15" 69337406 69337423 "+" 10330 "uORF" 69337408 3 -0.333333333333333
"10331" "ENST00000395407.7" "15" 69360007 69360021 "+" 10331 "uORF" 69360009 3 2.33333333333333
"10336" "ENST00000395564.9" "7" 48089378 48089395 "+" 10336 "uORF" 48089380 3 -0.333333333333333
"10347" "ENST00000395665.9" "17" 18744097 18744135 "+" 10347 "uORF" 18744099 3 -0.5
"10348" "ENST00000395665.9" "17" 18744223 18744240 "+" 10348 "uORF" 18744225 3 2.5
"10358" "ENST00000395762.7" "16" 27314002 27330073 "+" 10358 "uORF" 27314004 3 1.83333333333333
"10359" "ENST00000395799.8" "16" 24729737 24729790 "+" 10359 "uORF" 24729739 3 0.666666666666667
"10367" "ENST00000395891.7" "7" 43112859 43112888 "+" 10367 "uORF" 43112861 3 1.5
"10368" "ENST00000395891.7" "7" 43112908 43114204 "+" 10368 "uORF" 43112910 3 2.33333333333333
"10369" "ENST00000395891.7" "7" 43114163 43114204 "+" 10369 "uORF" 43114165 3 1
"10370" "ENST00000395891.7" "7" 43114168 43114260 "+" 10370 "uORF" 43114170 3 1.33333333333333
"10380" "ENST00000396057.6" "15" 60004316 60004396 "+" 10380 "uORF" 60004318 3 4
"10381" "ENST00000396057.6" "15" 60004333 60004350 "+" 10381 "uORF" 60004335 3 5
"10382" "ENST00000396057.6" "15" 60004613 60004642 "+" 10382 "uORF" 60004615 3 2.66666666666667
"10384" "ENST00000396065.3" "15" 59611919 59611969 "+" 10384 "uORF" 59611921 3 0
"10385" "ENST00000396065.3" "15" 59611928 59611969 "+" 10385 "uORF" 59611930 3 0.5
"10386" "ENST00000396065.3" "15" 59611952 59611969 "+" 10386 "uORF" 59611954 3 0.166666666666667
"10387" "ENST00000396065.3" "15" 59616731 59616763 "+" 10387 "uORF" 59616733 3 0.666666666666667
"10388" "ENST00000396065.3" "15" 59616735 59616845 "+" 10388 "uORF" 59616737 3 -0.166666666666667
"10389" "ENST00000396065.3" "15" 59616777 59616845 "+" 10389 "uORF" 59616779 3 0
"10390" "ENST00000396073.4" "4" 70628775 70628789 "+" 10390 "uORF" 70628777 3 0.833333333333333
"10391" "ENST00000396073.4" "4" 70628819 70628836 "+" 10391 "uORF" 70628821 3 1.83333333333333
"10398" "ENST00000396137.5" "5" 79236137 79236160 "+" 10398 "uORF" 79236139 3 2
"10399" "ENST00000396137.5" "5" 79236154 79236174 "+" 10399 "uORF" 79236156 3 -0.166666666666667
"10400" "ENST00000396137.5" "5" 79236540 79236566 "+" 10400 "uORF" 79236542 3 1.5
"10404" "ENST00000396161.10" "19" 57614471 57619429 "+" 10404 "uORF" 57614473 3 0.166666666666667
"10405" "ENST00000396161.10" "19" 57614489 57619429 "+" 10405 "uORF" 57614491 3 0
"10409" "ENST00000396203.7" "3" 40457361 40457435 "+" 10409 "uORF" 40457363 3 4
"10423" "ENST00000396319.7" "7" 27740207 27740236 "+" 10423 "uORF" 27740209 3 3
"10424" "ENST00000396354.6" "16" 15664741 15664758 "+" 10424 "uORF" 15664743 3 4.33333333333333
"10426" "ENST00000396373.9" "12" 11650008 11650028 "+" 10426 "uORF" 11650010 3 3.66666666666667
"10427" "ENST00000396373.9" "12" 11650029 11650109 "+" 10427 "uORF" 11650031 3 2.5
"10428" "ENST00000396385.4" "16" 15395783 15395812 "+" 10428 "uORF" 15395785 3 0.666666666666667
"10429" "ENST00000396386.7" "7" 26201751 26201768 "+" 10429 "uORF" 26201753 3 1.5
"10431" "ENST00000396418.7" "8" 78572909 78572917 "+" 10431 "uORF" 78572911 3 3
"10435" "ENST00000396551.9" "6" 30328915 30328962 "+" 10435 "uORF" 30328917 3 0.333333333333333
"10436" "ENST00000396551.9" "6" 30328968 30329314 "+" 10436 "uORF" 30328970 3 0.666666666666667
"10437" "ENST00000396551.9" "6" 30328990 30329001 "+" 10437 "uORF" 30328992 3 -1.16666666666667
"10438" "ENST00000396553.7" "11" 10455281 10455319 "+" 10438 "uORF" 10455283 3 0
"10439" "ENST00000396553.7" "11" 10455308 10455319 "+" 10439 "uORF" 10455310 3 -0.166666666666667
"10440" "ENST00000396570.8" "12" 8172583 8172600 "+" 10440 "uORF" 8172585 3 0.166666666666667
"10441" "ENST00000396581.6" "6" 30136159 30136167 "+" 10441 "uORF" 30136161 3 -0.166666666666667
"10442" "ENST00000396581.6" "6" 30136737 30136811 "+" 10442 "uORF" 30136739 3 0.5
"10443" "ENST00000396581.6" "6" 30136785 30136811 "+" 10443 "uORF" 30136787 3 -0.833333333333333
"10444" "ENST00000396581.6" "6" 30136797 30136811 "+" 10444 "uORF" 30136799 3 0
"10445" "ENST00000396581.6" "6" 30136843 30136860 "+" 10445 "uORF" 30136845 3 -0.5
"10446" "ENST00000396591.8" "5" 69094157 69094168 "+" 10446 "uORF" 69094159 3 1.16666666666667
"10447" "ENST00000396591.8" "5" 69094206 69094247 "+" 10447 "uORF" 69094208 3 3.5
"10448" "ENST00000396628.7" "17" 7252429 7252506 "+" 10448 "uORF" 7252431 3 -1.16666666666667
"10450" "ENST00000396641.7" "3" 26623203 26709570 "+" 10450 "uORF" 26623205 3 2.66666666666667
"10451" "ENST00000396641.7" "3" 26709536 26709556 "+" 10451 "uORF" 26709538 3 1.66666666666667
"10452" "ENST00000396641.7" "3" 26709548 26709556 "+" 10452 "uORF" 26709550 3 0
"10453" "ENST00000396641.7" "3" 26709643 26709654 "+" 10453 "uORF" 26709645 3 2.16666666666667
"10456" "ENST00000396684.3" "12" 6928217 6928276 "+" 10456 "uORF" 6928219 3 0.166666666666667
"10457" "ENST00000396738.7" "2" 219245541 219245726 "+" 10457 "uORF" 219245543 3 0.166666666666667
"10458" "ENST00000396738.7" "2" 219245679 219245726 "+" 10458 "uORF" 219245681 3 1.16666666666667
"10459" "ENST00000396738.7" "2" 219245897 219245980 "+" 10459 "uORF" 219245899 3 1.83333333333333
"10487" "ENST00000396878.8" "16" 3137180 3137221 "+" 10487 "uORF" 3137182 3 2
"10499" "ENST00000396958.8" "16" 2883246 2883260 "+" 10499 "uORF" 2883248 3 1.5
"10500" "ENST00000396987.7" "8" 41598382 41598468 "+" 10500 "uORF" 41598384 3 2.16666666666667
"10501" "ENST00000396987.7" "8" 41598389 41598424 "+" 10501 "uORF" 41598391 3 -0.666666666666667
"10502" "ENST00000396987.7" "8" 41598421 41598468 "+" 10502 "uORF" 41598423 3 2.16666666666667
"10503" "ENST00000396987.7" "8" 41598526 41598555 "+" 10503 "uORF" 41598528 3 2.16666666666667
"10504" "ENST00000396987.7" "8" 41598538 41598555 "+" 10504 "uORF" 41598540 3 0.166666666666667
"10505" "ENST00000396987.7" "8" 41598552 41598575 "+" 10505 "uORF" 41598554 3 1.33333333333333
"10506" "ENST00000396987.7" "8" 41598558 41598575 "+" 10506 "uORF" 41598560 3 -0.166666666666667
"10507" "ENST00000396987.7" "8" 41598572 41598586 "+" 10507 "uORF" 41598574 3 0.666666666666667
"10508" "ENST00000396987.7" "8" 41598751 41598777 "+" 10508 "uORF" 41598753 3 1.16666666666667
