"t_id"	"chromosome"	"g_start_coord_ref"	"g_end_coord_ref"	"strand_mane"	"u_id"	"u_id2"
"8788"	"ENST00000375437.7"	"2"	165239475	165239555	"+"	8788	"uORF"
"8789"	"ENST00000375437.7"	"2"	165239512	165239532	"+"	8789	"uORF"
"8790"	"ENST00000375437.7"	"2"	165239615	165295806	"+"	8790	"uORF"
"8791"	"ENST00000375437.7"	"2"	165295782	165295802	"+"	8791	"uORF"
"8792"	"ENST00000375454.8"	"20"	33217408	33217506	"+"	8792	"uORF"
"8793"	"ENST00000375478.4"	"11"	114595639	114595746	"-"	8793	"uORF"
"8794"	"ENST00000375478.4"	"11"	114595599	114595685	"-"	8794	"uORF"
"8795"	"ENST00000375478.4"	"11"	114595594	114595623	"-"	8795	"uORF"
"8796"	"ENST00000375478.4"	"11"	114595599	114595619	"-"	8796	"uORF"
"8797"	"ENST00000375482.8"	"9"	92975248	92975262	"+"	8797	"uORF"
"8798"	"ENST00000375495.8"	"9"	92878000	92878038	"-"	8798	"uORF"
"8799"	"ENST00000375495.8"	"9"	92877897	92877926	"-"	8799	"uORF"
"8800"	"ENST00000375501.2"	"X"	52811611	52812563	"+"	8800	"uORF"
"8801"	"ENST00000375533.6"	"10"	28677745	28677783	"+"	8801	"uORF"
"8802"	"ENST00000375533.6"	"10"	28677811	28677837	"+"	8802	"uORF"
"8803"	"ENST00000375550.5"	"9"	92424397	92424414	"-"	8803	"uORF"
"8804"	"ENST00000375561.10"	"9"	92403435	92404555	"-"	8804	"uORF"
"8805"	"ENST00000375561.10"	"9"	92404531	92404545	"-"	8805	"uORF"
"8806"	"ENST00000375592.8"	"1"	16352376	16352414	"-"	8806	"uORF"
"8807"	"ENST00000375599.8"	"1"	16236838	16236942	"-"	8807	"uORF"
"8808"	"ENST00000375599.8"	"1"	16236924	16236932	"-"	8808	"uORF"
"8809"	"ENST00000375599.8"	"1"	16236838	16236927	"-"	8809	"uORF"
"8810"	"ENST00000375645.8"	"13"	112690258	112690314	"+"	8810	"uORF"
"8811"	"ENST00000375645.8"	"13"	112690355	112690387	"+"	8811	"uORF"
"8812"	"ENST00000375647.5"	"1"	22451877	22451909	"+"	8812	"uORF"
"8813"	"ENST00000375647.5"	"1"	22451959	22452000	"+"	8813	"uORF"
"8814"	"ENST00000375654.5"	"6"	31815235	31815273	"-"	8814	"uORF"
"8815"	"ENST00000375654.5"	"6"	31815235	31815267	"-"	8815	"uORF"
"8816"	"ENST00000375654.5"	"6"	31815040	31815090	"-"	8816	"uORF"
"8817"	"ENST00000375679.9"	"1"	16043786	16043842	"+"	8817	"uORF"
"8818"	"ENST00000375687.10"	"20"	32358486	32358509	"+"	8818	"uORF"
"8819"	"ENST00000375712.4"	"20"	32277681	32309720	"+"	8819	"uORF"
"8820"	"ENST00000375743.9"	"1"	15976020	15976076	"-"	8820	"uORF"
"8821"	"ENST00000375743.9"	"1"	15973122	15976020	"-"	8821	"uORF"
"8822"	"ENST00000375743.9"	"1"	15973040	15975989	"-"	8822	"uORF"
"8823"	"ENST00000375759.8"	"1"	15847904	15848005	"+"	8823	"uORF"
"8824"	"ENST00000375789.7"	"6"	31729218	31729268	"-"	8824	"uORF"
"8825"	"ENST00000375835.9"	"9"	89178754	89178768	"-"	8825	"uORF"
"8826"	"ENST00000375835.9"	"9"	89178632	89178715	"-"	8826	"uORF"
"8827"	"ENST00000375859.4"	"9"	88426433	88426444	"+"	8827	"uORF"
"8828"	"ENST00000375864.5"	"6"	31669997	31670017	"+"	8828	"uORF"
"8829"	"ENST00000375864.5"	"6"	31670042	31670050	"+"	8829	"uORF"
"8830"	"ENST00000375864.5"	"6"	31670067	31670075	"+"	8830	"uORF"
"8831"	"ENST00000375864.5"	"6"	31670110	31670292	"+"	8831	"uORF"
"8832"	"ENST00000375864.5"	"6"	31670137	31670292	"+"	8832	"uORF"
"8833"	"ENST00000375864.5"	"6"	31670211	31670336	"+"	8833	"uORF"
"8834"	"ENST00000375864.5"	"6"	31670245	31670292	"+"	8834	"uORF"
"8835"	"ENST00000375864.5"	"6"	31670250	31670336	"+"	8835	"uORF"
"8836"	"ENST00000375864.5"	"6"	31670289	31670336	"+"	8836	"uORF"
"8837"	"ENST00000375864.5"	"6"	31670314	31670388	"+"	8837	"uORF"
"8838"	"ENST00000375864.5"	"6"	31670453	31670566	"+"	8838	"uORF"
"8839"	"ENST00000375864.5"	"6"	31670503	31670601	"+"	8839	"uORF"
"8840"	"ENST00000375864.5"	"6"	31670509	31670601	"+"	8840	"uORF"
"8841"	"ENST00000375864.5"	"6"	31670563	31670601	"+"	8841	"uORF"
"8842"	"ENST00000375864.5"	"6"	31670579	31670629	"+"	8842	"uORF"
"8843"	"ENST00000375864.5"	"6"	31670605	31670670	"+"	8843	"uORF"
"8844"	"ENST00000375864.5"	"6"	31670643	31670816	"+"	8844	"uORF"
"8845"	"ENST00000375864.5"	"6"	31670750	31670872	"+"	8845	"uORF"
"8846"	"ENST00000375887.9"	"13"	108269728	108269778	"+"	8846	"uORF"
"8847"	"ENST00000375896.9"	"6"	31664870	31664890	"-"	8847	"uORF"
"8848"	"ENST00000375898.4"	"13"	108218439	108218567	"+"	8848	"uORF"
"8849"	"ENST00000375898.4"	"13"	108218564	108218659	"+"	8849	"uORF"
"8850"	"ENST00000375898.4"	"13"	108218567	108218659	"+"	8850	"uORF"
"8851"	"ENST00000375911.2"	"6"	31660313	31660369	"-"	8851	"uORF"
"8852"	"ENST00000375911.2"	"6"	31660008	31660196	"-"	8852	"uORF"
"8853"	"ENST00000375911.2"	"6"	31660124	31660189	"-"	8853	"uORF"
"8854"	"ENST00000375911.2"	"6"	31660124	31660177	"-"	8854	"uORF"
"8855"	"ENST00000375911.2"	"6"	31660073	31660117	"-"	8855	"uORF"
"8856"	"ENST00000375915.4"	"13"	107867457	107867471	"-"	8856	"uORF"
"8857"	"ENST00000375915.4"	"13"	107867296	107867442	"-"	8857	"uORF"
"8858"	"ENST00000375915.4"	"13"	107867022	107867081	"-"	8858	"uORF"
"8859"	"ENST00000375915.4"	"13"	107867008	107867040	"-"	8859	"uORF"
"8860"	"ENST00000375915.4"	"13"	107867008	107867019	"-"	8860	"uORF"
"8861"	"ENST00000375915.4"	"13"	107866853	107866873	"-"	8861	"uORF"
"8862"	"ENST00000375915.4"	"13"	107866819	107866860	"-"	8862	"uORF"
"8863"	"ENST00000375936.9"	"13"	105466053	105466273	"+"	8863	"uORF"
"8864"	"ENST00000375936.9"	"13"	105466230	105466268	"+"	8864	"uORF"
"8865"	"ENST00000375936.9"	"13"	105466259	105466273	"+"	8865	"uORF"
"8866"	"ENST00000375936.9"	"13"	105466265	105466273	"+"	8866	"uORF"
"8867"	"ENST00000375991.9"	"9"	86282506	86282520	"-"	8867	"uORF"
"8868"	"ENST00000376004.5"	"13"	102798846	102798974	"-"	8868	"uORF"
"8869"	"ENST00000376004.5"	"13"	102798846	102798971	"-"	8869	"uORF"
"8870"	"ENST00000376008.3"	"1"	15210514	15215025	"+"	8870	"uORF"
"8871"	"ENST00000376020.9"	"X"	50814063	50814098	"-"	8871	"uORF"
"8872"	"ENST00000376030.7"	"1"	14598951	14598995	"+"	8872	"uORF"
"8873"	"ENST00000376032.9"	"13"	102770059	102770082	"-"	8873	"uORF"
"8874"	"ENST00000376032.9"	"13"	102770029	102770058	"-"	8874	"uORF"
"8875"	"ENST00000376087.5"	"10"	27100374	27100397	"-"	8875	"uORF"
"8876"	"ENST00000376087.5"	"10"	27100345	27100359	"-"	8876	"uORF"
"8877"	"ENST00000376091.8"	"X"	49922620	49922670	"+"	8877	"uORF"
"8878"	"ENST00000376091.8"	"X"	49922671	49923461	"+"	8878	"uORF"
"8879"	"ENST00000376104.7"	"11"	85627297	85627326	"-"	8879	"uORF"
"8880"	"ENST00000376104.7"	"11"	85627222	85627257	"-"	8880	"uORF"
"8881"	"ENST00000376104.7"	"11"	85626588	85626617	"-"	8881	"uORF"
"8882"	"ENST00000376143.5"	"13"	101916795	101916815	"-"	8882	"uORF"
"8883"	"ENST00000376221.2"	"1"	12644213	12644323	"+"	8883	"uORF"
"8884"	"ENST00000376221.2"	"1"	12644307	12644357	"+"	8884	"uORF"
"8885"	"ENST00000376221.2"	"1"	12644310	12644357	"+"	8885	"uORF"
"8886"	"ENST00000376227.4"	"X"	49235479	49235535	"+"	8886	"uORF"
"8887"	"ENST00000376236.9"	"10"	26438404	26438433	"+"	8887	"uORF"
"8888"	"ENST00000376257.8"	"6"	31158618	31158932	"+"	8888	"uORF"
"8889"	"ENST00000376257.8"	"6"	31158929	31158985	"+"	8889	"uORF"
"8890"	"ENST00000376257.8"	"6"	31159039	31159059	"+"	8890	"uORF"
"8891"	"ENST00000376257.8"	"6"	31159425	31159436	"+"	8891	"uORF"
"8892"	"ENST00000376325.10"	"19"	55443180	55443248	"-"	8892	"uORF"
"8893"	"ENST00000376351.4"	"10"	25175001	25175066	"+"	8893	"uORF"
"8894"	"ENST00000376351.4"	"10"	25175063	25175173	"+"	8894	"uORF"
"8895"	"ENST00000376356.5"	"10"	25021813	25021857	"+"	8895	"uORF"
"8896"	"ENST00000376356.5"	"10"	25021874	25021891	"+"	8896	"uORF"
"8897"	"ENST00000376371.7"	"9"	83817035	83817070	"-"	8897	"uORF"
"8898"	"ENST00000376371.7"	"9"	83806534	83817028	"-"	8898	"uORF"
"8899"	"ENST00000376371.7"	"9"	83806534	83817004	"-"	8899	"uORF"
"8900"	"ENST00000376371.7"	"9"	83806548	83817000	"-"	8900	"uORF"
"8901"	"ENST00000376395.9"	"9"	83707919	83707930	"-"	8901	"uORF"
"8902"	"ENST00000376442.8"	"6"	30672935	30672982	"-"	8902	"uORF"
"8903"	"ENST00000376499.8"	"9"	81689218	81689238	"-"	8903	"uORF"
"8904"	"ENST00000376499.8"	"9"	81689005	81689061	"-"	8904	"uORF"
"8905"	"ENST00000376499.8"	"9"	81688449	81688460	"-"	8905	"uORF"
"8906"	"ENST00000376511.7"	"6"	30616613	30616663	"-"	8906	"uORF"
"8907"	"ENST00000376511.7"	"6"	30616613	30616642	"-"	8907	"uORF"
"8908"	"ENST00000376511.7"	"6"	30616579	30616596	"-"	8908	"uORF"
"8909"	"ENST00000376552.8"	"9"	79572191	79572214	"+"	8909	"uORF"
"8910"	"ENST00000376552.8"	"9"	79572196	79572204	"+"	8910	"uORF"
"8911"	"ENST00000376552.8"	"9"	79572550	79572570	"+"	8911	"uORF"
"8912"	"ENST00000376552.8"	"9"	79572583	79572780	"+"	8912	"uORF"
"8913"	"ENST00000376552.8"	"9"	79572745	79572780	"+"	8913	"uORF"
"8914"	"ENST00000376568.8"	"6"	30884704	30888710	"+"	8914	"uORF"
"8915"	"ENST00000376568.8"	"6"	30888690	30888710	"+"	8915	"uORF"
"8916"	"ENST00000376573.9"	"10"	22714384	22714413	"-"	8916	"uORF"
"8917"	"ENST00000376608.9"	"12"	132610332	132610532	"-"	8917	"uORF"
"8918"	"ENST00000376608.9"	"12"	132610385	132610522	"-"	8918	"uORF"
"8919"	"ENST00000376649.8"	"12"	131929293	131929409	"+"	8919	"uORF"
"8920"	"ENST00000376652.9"	"20"	25195865	25206536	"+"	8920	"uORF"
"8921"	"ENST00000376663.8"	"10"	22321219	22321227	"+"	8921	"uORF"
"8922"	"ENST00000376663.8"	"10"	22321235	22321324	"+"	8922	"uORF"
"8923"	"ENST00000376663.8"	"10"	22321262	22321324	"+"	8923	"uORF"
"8924"	"ENST00000376663.8"	"10"	22321268	22321324	"+"	8924	"uORF"
"8925"	"ENST00000376663.8"	"10"	22321518	22321571	"+"	8925	"uORF"
"8926"	"ENST00000376663.8"	"10"	22321598	22321630	"+"	8926	"uORF"
"8927"	"ENST00000376705.4"	"13"	96090425	96090514	"+"	8927	"uORF"
"8928"	"ENST00000376705.4"	"13"	96090537	96090554	"+"	8928	"uORF"
"8929"	"ENST00000376705.4"	"13"	96090745	96090852	"+"	8929	"uORF"
"8930"	"ENST00000376730.5"	"9"	76460129	76460155	"+"	8930	"uORF"
"8931"	"ENST00000376730.5"	"9"	76500955	76501032	"+"	8931	"uORF"
"8932"	"ENST00000376730.5"	"9"	76501000	76501032	"+"	8932	"uORF"
"8933"	"ENST00000376730.5"	"9"	76501010	76501036	"+"	8933	"uORF"
"8934"	"ENST00000376730.5"	"9"	76501059	76502289	"+"	8934	"uORF"
"8935"	"ENST00000376730.5"	"9"	76502258	76502275	"+"	8935	"uORF"
"8936"	"ENST00000376730.5"	"9"	76502279	76502380	"+"	8936	"uORF"
"8937"	"ENST00000376810.6"	"1"	11273233	11273253	"+"	8937	"uORF"
"8938"	"ENST00000376829.7"	"13"	95643086	95643629	"-"	8938	"uORF"
"8939"	"ENST00000376829.7"	"13"	95643172	95643237	"-"	8939	"uORF"
"8940"	"ENST00000376829.7"	"13"	95643172	95643198	"-"	8940	"uORF"
"8941"	"ENST00000376829.7"	"13"	95643097	95643129	"-"	8941	"uORF"
"8942"	"ENST00000376829.7"	"13"	95642223	95643068	"-"	8942	"uORF"
"8943"	"ENST00000376862.4"	"20"	24543025	24543048	"+"	8943	"uORF"
"8944"	"ENST00000376883.2"	"6"	29677246	29677302	"-"	8944	"uORF"
"8945"	"ENST00000376896.8"	"9"	74497425	74497526	"+"	8945	"uORF"
"8946"	"ENST00000376896.8"	"9"	74497444	74497530	"+"	8946	"uORF"
"8947"	"ENST00000376896.8"	"9"	74497847	74497900	"+"	8947	"uORF"
"8948"	"ENST00000376901.9"	"11"	66289042	66289131	"-"	8948	"uORF"
"8949"	"ENST00000376917.8"	"6"	29657141	29657170	"+"	8949	"uORF"
"8950"	"ENST00000376940.4"	"X"	48007012	48007044	"+"	8950	"uORF"
"8951"	"ENST00000376940.4"	"X"	48007065	48007100	"+"	8951	"uORF"
"8952"	"ENST00000376940.4"	"X"	48007141	48007170	"+"	8952	"uORF"
"8953"	"ENST00000376940.4"	"X"	48007157	48007192	"+"	8953	"uORF"
"8954"	"ENST00000376940.4"	"X"	48007207	48007254	"+"	8954	"uORF"
"8955"	"ENST00000376940.4"	"X"	48007241	48007282	"+"	8955	"uORF"
"8956"	"ENST00000376940.4"	"X"	48007279	48007287	"+"	8956	"uORF"
"8957"	"ENST00000376940.4"	"X"	48007284	48007301	"+"	8957	"uORF"
"8958"	"ENST00000376940.4"	"X"	48007301	48007318	"+"	8958	"uORF"
"8959"	"ENST00000376940.4"	"X"	48007333	48007464	"+"	8959	"uORF"
"8960"	"ENST00000376940.4"	"X"	48007345	48007464	"+"	8960	"uORF"
"8961"	"ENST00000376940.4"	"X"	48007383	48007406	"+"	8961	"uORF"
"8962"	"ENST00000376940.4"	"X"	48007403	48007450	"+"	8962	"uORF"
"8963"	"ENST00000376940.4"	"X"	48007409	48007450	"+"	8963	"uORF"
"8964"	"ENST00000376940.4"	"X"	48007439	48007450	"+"	8964	"uORF"
"8965"	"ENST00000376940.4"	"X"	48007452	48007469	"+"	8965	"uORF"
"8966"	"ENST00000376940.4"	"X"	48007466	48007528	"+"	8966	"uORF"
"8967"	"ENST00000376940.4"	"X"	48007471	48007491	"+"	8967	"uORF"
"8968"	"ENST00000376940.4"	"X"	48007498	48007560	"+"	8968	"uORF"
"8969"	"ENST00000376940.4"	"X"	48007543	48007560	"+"	8969	"uORF"
"8970"	"ENST00000376940.4"	"X"	48007552	48007560	"+"	8970	"uORF"
"8971"	"ENST00000376940.4"	"X"	48007561	48007665	"+"	8971	"uORF"
"8972"	"ENST00000376940.4"	"X"	48007583	48007597	"+"	8972	"uORF"
"8973"	"ENST00000376940.4"	"X"	48007604	48007702	"+"	8973	"uORF"
"8974"	"ENST00000376940.4"	"X"	48007641	48007742	"+"	8974	"uORF"
"8975"	"ENST00000376940.4"	"X"	48007659	48007742	"+"	8975	"uORF"
"8976"	"ENST00000376940.4"	"X"	48007733	48007762	"+"	8976	"uORF"
"8977"	"ENST00000376943.8"	"X"	48003651	48003677	"-"	8977	"uORF"
"8978"	"ENST00000376943.8"	"X"	48003568	48003585	"-"	8978	"uORF"
"8979"	"ENST00000376983.8"	"X"	47649923	47650483	"-"	8979	"uORF"
"8980"	"ENST00000376983.8"	"X"	47641456	47641464	"-"	8980	"uORF"
"8981"	"ENST00000377022.8"	"1"	10705535	10760735	"-"	8981	"uORF"
"8982"	"ENST00000377022.8"	"1"	10705535	10760708	"-"	8982	"uORF"
"8983"	"ENST00000377022.8"	"1"	10705535	10705543	"-"	8983	"uORF"
"8984"	"ENST00000377028.10"	"13"	94479582	94479605	"-"	8984	"uORF"
"8985"	"ENST00000377028.10"	"13"	94479509	94479547	"-"	8985	"uORF"
"8986"	"ENST00000377028.10"	"13"	94479420	94479443	"-"	8986	"uORF"
"8987"	"ENST00000377028.10"	"13"	94479376	94479435	"-"	8987	"uORF"
"8988"	"ENST00000377044.9"	"9"	71768395	71768460	"-"	8988	"uORF"
"8989"	"ENST00000377045.9"	"X"	47561219	47561248	"+"	8989	"uORF"
"8990"	"ENST00000377045.9"	"X"	47562916	47562951	"+"	8990	"uORF"
"8991"	"ENST00000377047.9"	"13"	93227142	93227156	"+"	8991	"uORF"
"8992"	"ENST00000377067.9"	"13"	91398740	91398769	"+"	8992	"uORF"
"8993"	"ENST00000377071.9"	"12"	121580934	121580960	"-"	8993	"uORF"
"8994"	"ENST00000377095.10"	"17"	44324717	44324764	"-"	8994	"uORF"
"8995"	"ENST00000377122.9"	"10"	20897243	20897263	"-"	8995	"uORF"
"8996"	"ENST00000377122.9"	"10"	20897232	20897246	"-"	8996	"uORF"
"8997"	"ENST00000377126.4"	"9"	70414603	70414617	"-"	8997	"uORF"
"8998"	"ENST00000377126.4"	"9"	70414426	70414518	"-"	8998	"uORF"
"8999"	"ENST00000377126.4"	"9"	70414328	70414435	"-"	8999	"uORF"
"9000"	"ENST00000377126.4"	"9"	70414252	70414284	"-"	9000	"uORF"
"9001"	"ENST00000377126.4"	"9"	70414054	70414161	"-"	9001	"uORF"
"9002"	"ENST00000377126.4"	"9"	70413818	70413976	"-"	9002	"uORF"
"9003"	"ENST00000377126.4"	"9"	70413868	70413942	"-"	9003	"uORF"
"9004"	"ENST00000377126.4"	"9"	70413719	70413817	"-"	9004	"uORF"
"9005"	"ENST00000377126.4"	"9"	70413550	70413582	"-"	9005	"uORF"
"9006"	"ENST00000377126.4"	"9"	70413536	70413547	"-"	9006	"uORF"
"9007"	"ENST00000377127.4"	"6"	29487939	29487956	"-"	9007	"uORF"
"9008"	"ENST00000377133.6"	"6"	29457200	29458547	"+"	9008	"uORF"
"9009"	"ENST00000377133.6"	"6"	29458519	29458563	"+"	9009	"uORF"
"9010"	"ENST00000377133.6"	"6"	29460419	29460448	"+"	9010	"uORF"
"9011"	"ENST00000377133.6"	"6"	29461610	29461705	"+"	9011	"uORF"
"9012"	"ENST00000377139.8"	"19"	49665729	49665797	"-"	9012	"uORF"
"9013"	"ENST00000377149.5"	"6"	29457016	29457057	"-"	9013	"uORF"
"9014"	"ENST00000377149.5"	"6"	29457029	29457043	"-"	9014	"uORF"
"9015"	"ENST00000377149.5"	"6"	29430372	29430395	"-"	9015	"uORF"
"9016"	"ENST00000377149.5"	"6"	29428938	29430358	"-"	9016	"uORF"
"9017"	"ENST00000377149.5"	"6"	29428938	29430319	"-"	9017	"uORF"
"9018"	"ENST00000377149.5"	"6"	29428938	29430313	"-"	9018	"uORF"
"9019"	"ENST00000377149.5"	"6"	29427727	29428930	"-"	9019	"uORF"
"9020"	"ENST00000377179.4"	"6"	29005073	29005141	"-"	9020	"uORF"
"9021"	"ENST00000377179.4"	"6"	29005036	29005092	"-"	9021	"uORF"
"9022"	"ENST00000377179.4"	"6"	29005046	29005069	"-"	9022	"uORF"
"9023"	"ENST00000377179.4"	"6"	29004026	29004175	"-"	9023	"uORF"
"9024"	"ENST00000377179.4"	"6"	29004006	29004080	"-"	9024	"uORF"
"9025"	"ENST00000377223.6"	"1"	9942631	9942735	"-"	9025	"uORF"
"9026"	"ENST00000377223.6"	"1"	9942631	9942708	"-"	9026	"uORF"
"9027"	"ENST00000377294.3"	"6"	28252237	28252251	"-"	9027	"uORF"
"9028"	"ENST00000377294.3"	"6"	28252006	28252095	"-"	9028	"uORF"
"9029"	"ENST00000377304.7"	"10"	18651383	18651448	"-"	9029	"uORF"
"9030"	"ENST00000377304.7"	"10"	18651337	18651417	"-"	9030	"uORF"
"9031"	"ENST00000377307.7"	"8"	144605676	144685725	"-"	9031	"uORF"
"9032"	"ENST00000377307.7"	"8"	144605648	144605659	"-"	9032	"uORF"
"9033"	"ENST00000377346.9"	"1"	9691490	9710446	"+"	9033	"uORF"
"9034"	"ENST00000377365.4"	"5"	169980397	169980480	"-"	9034	"uORF"
"9035"	"ENST00000377365.4"	"5"	169980354	169980386	"-"	9035	"uORF"
"9036"	"ENST00000377365.4"	"5"	169884697	169884735	"-"	9036	"uORF"
"9037"	"ENST00000377365.4"	"5"	169884514	169884555	"-"	9037	"uORF"
"9038"	"ENST00000377365.4"	"5"	169884405	169884542	"-"	9038	"uORF"
"9039"	"ENST00000377365.4"	"5"	169884344	169884508	"-"	9039	"uORF"
"9040"	"ENST00000377365.4"	"5"	169884344	169884502	"-"	9040	"uORF"
"9041"	"ENST00000377365.4"	"5"	169884376	169884483	"-"	9041	"uORF"
"9042"	"ENST00000377365.4"	"5"	169884405	169884425	"-"	9042	"uORF"
"9043"	"ENST00000377365.4"	"5"	169884376	169884414	"-"	9043	"uORF"
"9044"	"ENST00000377365.4"	"5"	169884344	169884376	"-"	9044	"uORF"
"9045"	"ENST00000377365.4"	"5"	169884344	169884352	"-"	9045	"uORF"
"9046"	"ENST00000377365.4"	"5"	169884166	169884288	"-"	9046	"uORF"
"9047"	"ENST00000377365.4"	"5"	169884166	169884180	"-"	9047	"uORF"
"9048"	"ENST00000377365.4"	"5"	169884117	169884134	"-"	9048	"uORF"
"9049"	"ENST00000377365.4"	"5"	169884117	169884125	"-"	9049	"uORF"
"9050"	"ENST00000377365.4"	"5"	169883953	169884057	"-"	9050	"uORF"
"9051"	"ENST00000377365.4"	"5"	169883953	169883994	"-"	9051	"uORF"
"9052"	"ENST00000377365.4"	"5"	169883905	169883946	"-"	9052	"uORF"
"9053"	"ENST00000377420.1"	"9"	65284978	65285004	"-"	9053	"uORF"
"9054"	"ENST00000377420.1"	"9"	65284978	65284998	"-"	9054	"uORF"
"9055"	"ENST00000377420.1"	"9"	65284858	65284875	"-"	9055	"uORF"
"9056"	"ENST00000377420.1"	"9"	65284797	65284856	"-"	9056	"uORF"
"9057"	"ENST00000377420.1"	"9"	65284751	65284807	"-"	9057	"uORF"
"9058"	"ENST00000377420.1"	"9"	65284605	65284754	"-"	9058	"uORF"
"9059"	"ENST00000377420.1"	"9"	65284562	65284585	"-"	9059	"uORF"
"9060"	"ENST00000377424.9"	"1"	9069564	9069635	"-"	9060	"uORF"
"9061"	"ENST00000377424.9"	"1"	9069574	9069615	"-"	9061	"uORF"
"9062"	"ENST00000377470.8"	"8"	144012322	144012333	"+"	9062	"uORF"
"9063"	"ENST00000377482.10"	"1"	8026216	8026245	"-"	9063	"uORF"
"9064"	"ENST00000377482.10"	"1"	8015672	8026199	"-"	9064	"uORF"
"9065"	"ENST00000377482.10"	"1"	8015672	8015689	"-"	9065	"uORF"
"9066"	"ENST00000377526.4"	"2"	74529640	74529672	"-"	9066	"uORF"
"9067"	"ENST00000377532.8"	"1"	7784694	7784723	"+"	9067	"uORF"
"9068"	"ENST00000377532.8"	"1"	7784720	7784764	"+"	9068	"uORF"
"9069"	"ENST00000377532.8"	"1"	7784769	7784819	"+"	9069	"uORF"
"9070"	"ENST00000377540.6"	"17"	41930629	41930688	"+"	9070	"uORF"
"9071"	"ENST00000377574.6"	"11"	64591310	64591372	"+"	9071	"uORF"
"9072"	"ENST00000377574.6"	"11"	64591386	64591424	"+"	9072	"uORF"
"9073"	"ENST00000377604.8"	"X"	47145230	47145274	"+"	9073	"uORF"
"9074"	"ENST00000377604.8"	"X"	47145447	47147425	"+"	9074	"uORF"
"9075"	"ENST00000377604.8"	"X"	47147393	47147425	"+"	9075	"uORF"
"9076"	"ENST00000377636.8"	"13"	75482008	75482019	"-"	9076	"uORF"
"9077"	"ENST00000377636.8"	"13"	75481915	75481932	"-"	9077	"uORF"
"9078"	"ENST00000377707.4"	"9"	38068785	38068904	"-"	9078	"uORF"
"9079"	"ENST00000377707.4"	"9"	38068659	38068700	"-"	9079	"uORF"
"9080"	"ENST00000377708.7"	"6"	26365215	26365271	"+"	9080	"uORF"
"9081"	"ENST00000377708.7"	"6"	26365260	26365271	"+"	9081	"uORF"
"9082"	"ENST00000377708.7"	"6"	26365287	26365301	"+"	9082	"uORF"
"9083"	"ENST00000377708.7"	"6"	26367990	26368019	"+"	9083	"uORF"
"9084"	"ENST00000377710.10"	"20"	17969075	17969119	"+"	9084	"uORF"
"9085"	"ENST00000377728.8"	"1"	6477591	6491658	"-"	9085	"uORF"
"9086"	"ENST00000377728.8"	"1"	6477591	6477656	"-"	9086	"uORF"
"9087"	"ENST00000377741.4"	"8"	141367243	141367254	"-"	9087	"uORF"
"9088"	"ENST00000377747.5"	"17"	41030165	41030176	"-"	9088	"uORF"
"9089"	"ENST00000377770.8"	"7"	154052401	154052418	"+"	9089	"uORF"
"9090"	"ENST00000377770.8"	"7"	154052459	154052542	"+"	9090	"uORF"
"9091"	"ENST00000377838.8"	"8"	134712998	134713024	"-"	9091	"uORF"
"9092"	"ENST00000377843.8"	"5"	149551340	149551360	"-"	9092	"uORF"
"9093"	"ENST00000377844.9"	"13"	70108389	70108397	"-"	9093	"uORF"
"9094"	"ENST00000377850.8"	"6"	25930513	25930548	"-"	9094	"uORF"
"9095"	"ENST00000377850.8"	"6"	25930361	25930390	"-"	9095	"uORF"
"9096"	"ENST00000377850.8"	"6"	25925876	25930356	"-"	9096	"uORF"
"9097"	"ENST00000377850.8"	"6"	25925876	25930299	"-"	9097	"uORF"
"9098"	"ENST00000377865.7"	"13"	67230066	67230110	"-"	9098	"uORF"
"9099"	"ENST00000377865.7"	"13"	67230066	67230104	"-"	9099	"uORF"
"9100"	"ENST00000377865.7"	"13"	67229980	67230099	"-"	9100	"uORF"
"9101"	"ENST00000377865.7"	"13"	67230066	67230095	"-"	9101	"uORF"
"9102"	"ENST00000377865.7"	"13"	67230036	67230053	"-"	9102	"uORF"
"9103"	"ENST00000377865.7"	"13"	67229976	67230035	"-"	9103	"uORF"
"9104"	"ENST00000377865.7"	"13"	67229980	67229994	"-"	9104	"uORF"
"9105"	"ENST00000377865.7"	"13"	67229885	67229983	"-"	9105	"uORF"
"9106"	"ENST00000377865.7"	"13"	67229821	67229859	"-"	9106	"uORF"
"9107"	"ENST00000377865.7"	"13"	67229790	67229855	"-"	9107	"uORF"
"9108"	"ENST00000377865.7"	"13"	67228555	67229845	"-"	9108	"uORF"
"9109"	"ENST00000377865.7"	"13"	67228478	67228555	"-"	9109	"uORF"
"9110"	"ENST00000377865.7"	"13"	67228471	67228545	"-"	9110	"uORF"
"9111"	"ENST00000377881.8"	"13"	60397227	60397355	"+"	9111	"uORF"
"9112"	"ENST00000377888.8"	"5"	148654472	148654525	"-"	9112	"uORF"
"9113"	"ENST00000377888.8"	"5"	148654282	148654302	"-"	9113	"uORF"
"9114"	"ENST00000377893.3"	"1"	6254975	6260964	"-"	9114	"uORF"
"9115"	"ENST00000377893.3"	"1"	6254989	6260831	"-"	9115	"uORF"
"9116"	"ENST00000377893.3"	"1"	6254958	6255014	"-"	9116	"uORF"
"9117"	"ENST00000377905.9"	"6"	25754753	25761933	"+"	9117	"uORF"
"9118"	"ENST00000377918.8"	"13"	57631814	57631867	"+"	9118	"uORF"
