"transcript" "orf_type" "count"
"6250" "ENST00000572969.6" "uORF" 2
"6251" "ENST00000573034.8" "uORF" 4
"6252" "ENST00000573035.6" "uORF" 1
"6253" "ENST00000573521.2" "uORF" 1
"6254" "ENST00000573854.6" "uORF" 1
"6255" "ENST00000574081.6" "uORF" 1
"6256" "ENST00000574322.6" "uORF" 1
"6257" "ENST00000574538.2" "uORF" 15
"6258" "ENST00000574788.6" "start-stop" 2
"6259" "ENST00000574788.6" "uORF" 46
"6260" "ENST00000574912.1" "uORF" 2
"6261" "ENST00000575125.6" "uORF" 10
"6262" "ENST00000575779.2" "uORF" 1
"6263" "ENST00000576178.7" "uORF" 5
"6264" "ENST00000576629.6" "uORF" 1
"6265" "ENST00000576742.6" "uORF" 2
"6266" "ENST00000577390.6" "uORF" 9
"6267" "ENST00000577830.6" "uORF" 3
"6268" "ENST00000577949.6" "uORF" 1
"6269" "ENST00000578689.2" "uORF" 8
"6270" "ENST00000579455.2" "uORF" 1
"6271" "ENST00000579469.2" "uORF" 4
"6272" "ENST00000579760.6" "uORF" 1
"6273" "ENST00000579849.6" "start-stop" 1
"6274" "ENST00000579849.6" "uORF" 3
"6275" "ENST00000580243.3" "uORF" 10
"6276" "ENST00000580256.3" "uORF" 3
"6277" "ENST00000580729.3" "uORF" 4
"6278" "ENST00000581208.2" "uORF" 1
"6279" "ENST00000581216.6" "uORF" 1
"6280" "ENST00000581312.6" "uORF" 2
"6281" "ENST00000581322.6" "uORF" 3
"6282" "ENST00000581407.6" "uORF" 2
"6283" "ENST00000581492.3" "uORF" 1
"6284" "ENST00000581897.7" "start-stop" 3
"6285" "ENST00000581897.7" "uORF" 12
"6286" "ENST00000581977.7" "uORF" 3
"6287" "ENST00000582579.6" "uORF" 7
"6288" "ENST00000582621.6" "start-stop" 1
"6289" "ENST00000582621.6" "uORF" 9
"6290" "ENST00000582970.6" "start-stop" 1
"6291" "ENST00000582970.6" "uORF" 1
"6292" "ENST00000583088.6" "uORF" 4
"6293" "ENST00000583509.7" "uORF" 2
"6294" "ENST00000583566.6" "uORF" 1
"6295" "ENST00000583666.3" "uORF" 3
"6296" "ENST00000583931.6" "uORF" 2
"6297" "ENST00000584306.6" "uORF" 4
"6298" "ENST00000584379.6" "uORF" 1
"6299" "ENST00000584486.6" "uORF" 3
"6300" "ENST00000585316.3" "uORF" 1
"6301" "ENST00000585580.4" "uORF" 1
"6302" "ENST00000585682.6" "uORF" 3
"6303" "ENST00000585993.3" "uORF" 1
"6304" "ENST00000586178.6" "uORF" 3
"6305" "ENST00000586534.6" "uORF" 1
"6306" "ENST00000586539.6" "start-stop" 1
"6307" "ENST00000586539.6" "uORF" 5
"6308" "ENST00000586582.6" "uORF" 1
"6309" "ENST00000586748.6" "uORF" 1
"6310" "ENST00000586790.6" "uORF" 4
"6311" "ENST00000587097.6" "uORF" 2
"6312" "ENST00000587230.6" "uORF" 2
"6313" "ENST00000587250.4" "uORF" 1
"6314" "ENST00000587304.3" "uORF" 2
"6315" "ENST00000587331.7" "uORF" 1
"6316" "ENST00000587424.3" "uORF" 1
"6317" "ENST00000587427.6" "uORF" 1
"6318" "ENST00000588072.6" "uORF" 5
"6319" "ENST00000588258.6" "uORF" 1
"6320" "ENST00000588268.6" "uORF" 3
"6321" "ENST00000588408.6" "uORF" 1
"6322" "ENST00000588485.6" "uORF" 4
"6323" "ENST00000588525.1" "uORF" 2
"6324" "ENST00000588872.3" "uORF" 2
"6325" "ENST00000589042.5" "uORF" 2
"6326" "ENST00000589230.6" "start-stop" 1
"6327" "ENST00000589230.6" "uORF" 1
"6328" "ENST00000590071.7" "uORF" 1
"6329" "ENST00000590099.6" "uORF" 1
"6330" "ENST00000590202.3" "uORF" 1
"6331" "ENST00000590317.4" "uORF" 3
"6332" "ENST00000590327.6" "uORF" 1
"6333" "ENST00000590474.7" "start-stop" 1
"6334" "ENST00000590474.7" "uORF" 1
"6335" "ENST00000590602.6" "uORF" 1
"6336" "ENST00000590800.6" "uORF" 7
"6337" "ENST00000591340.6" "uORF" 1
"6338" "ENST00000591344.2" "uORF" 2
"6339" "ENST00000591504.6" "uORF" 2
"6340" "ENST00000591808.6" "start-stop" 1
"6341" "ENST00000591808.6" "uORF" 16
"6342" "ENST00000591812.2" "uORF" 1
"6343" "ENST00000591998.6" "uORF" 3
"6344" "ENST00000592199.6" "uORF" 1
"6345" "ENST00000592299.6" "uORF" 1
"6346" "ENST00000592524.6" "uORF" 1
"6347" "ENST00000592529.6" "uORF" 1
"6348" "ENST00000592904.7" "uORF" 11
"6349" "ENST00000593537.2" "start-stop" 1
"6350" "ENST00000593537.2" "uORF" 7
"6351" "ENST00000593562.6" "uORF" 2
"6352" "ENST00000593756.6" "uORF" 7
"6353" "ENST00000593810.3" "uORF" 1
"6354" "ENST00000594199.3" "uORF" 1
"6355" "ENST00000594440.6" "start-stop" 1
"6356" "ENST00000594440.6" "uORF" 4
"6357" "ENST00000594710.2" "uORF" 1
"6358" "ENST00000594814.6" "uORF" 2
"6359" "ENST00000594866.3" "uORF" 1
"6360" "ENST00000595396.3" "uORF" 2
"6361" "ENST00000595607.6" "uORF" 1
"6362" "ENST00000595646.6" "uORF" 1
"6363" "ENST00000595891.2" "uORF" 2
"6364" "ENST00000596536.6" "uORF" 1
"6365" "ENST00000597188.6" "uORF" 1
"6366" "ENST00000597582.2" "uORF" 2
"6367" "ENST00000597630.3" "uORF" 1
"6368" "ENST00000597700.6" "uORF" 1
"6369" "ENST00000598071.6" "uORF" 2
"6370" "ENST00000598188.6" "uORF" 1
"6371" "ENST00000598249.6" "uORF" 1
"6372" "ENST00000598293.6" "uORF" 1
"6373" "ENST00000598312.6" "uORF" 4
"6374" "ENST00000598383.3" "uORF" 2
"6375" "ENST00000598513.6" "uORF" 5
"6376" "ENST00000598963.3" "uORF" 13
"6377" "ENST00000599174.3" "start-stop" 1
"6378" "ENST00000599174.3" "uORF" 3
"6379" "ENST00000599180.3" "uORF" 1
"6380" "ENST00000599207.6" "uORF" 10
"6381" "ENST00000600059.6" "uORF" 1
"6382" "ENST00000600079.6" "uORF" 1
"6383" "ENST00000600100.6" "uORF" 1
"6384" "ENST00000600228.6" "uORF" 1
"6385" "ENST00000600229.6" "uORF" 1
"6386" "ENST00000600449.8" "uORF" 1
"6387" "ENST00000600766.3" "uORF" 1
"6388" "ENST00000600799.3" "uORF" 1
"6389" "ENST00000601142.2" "start-stop" 1
"6390" "ENST00000601142.2" "uORF" 2
"6391" "ENST00000601241.6" "start-stop" 2
"6392" "ENST00000601241.6" "uORF" 47
"6393" "ENST00000601372.6" "uORF" 4
"6394" "ENST00000601382.3" "uORF" 1
"6395" "ENST00000601417.3" "uORF" 2
"6396" "ENST00000601727.6" "uORF" 4
"6397" "ENST00000602168.2" "uORF" 1
"6398" "ENST00000602212.6" "uORF" 1
"6399" "ENST00000602297.1" "uORF" 1
"6400" "ENST00000602312.3" "uORF" 1
"6401" "ENST00000602326.6" "uORF" 4
"6402" "ENST00000602398.3" "uORF" 1
"6403" "ENST00000602699.2" "uORF" 3
"6404" "ENST00000603017.2" "uORF" 1
"6405" "ENST00000603053.2" "uORF" 5
"6406" "ENST00000603357.3" "start-stop" 1
"6407" "ENST00000603357.3" "uORF" 9
"6408" "ENST00000603380.6" "uORF" 6
"6409" "ENST00000603540.2" "uORF" 5
"6410" "ENST00000603928.3" "uORF" 8
"6411" "ENST00000603986.6" "uORF" 1
"6412" "ENST00000604062.7" "uORF" 9
"6413" "ENST00000604404.6" "uORF" 1
"6414" "ENST00000604567.6" "uORF" 3
"6415" "ENST00000604641.6" "uORF" 1
"6416" "ENST00000606080.2" "uORF" 3
"6417" "ENST00000606117.2" "uORF" 4
"6418" "ENST00000606320.6" "uORF" 6
"6419" "ENST00000606738.3" "uORF" 1
"6420" "ENST00000606888.3" "start-stop" 1
"6421" "ENST00000606888.3" "uORF" 20
"6422" "ENST00000606911.7" "uORF" 1
"6423" "ENST00000607016.2" "uORF" 2
"6424" "ENST00000607574.2" "uORF" 2
"6425" "ENST00000607772.6" "uORF" 1
"6426" "ENST00000607829.6" "uORF" 1
"6427" "ENST00000608469.6" "uORF" 1
"6428" "ENST00000608872.6" "uORF" 1
"6429" "ENST00000608990.6" "uORF" 6
"6430" "ENST00000608999.6" "uORF" 1
"6431" "ENST00000609104.6" "uORF" 1
"6432" "ENST00000609360.6" "uORF" 2
"6433" "ENST00000609438.2" "uORF" 1
"6434" "ENST00000609684.3" "uORF" 1
"6435" "ENST00000609686.4" "uORF" 7
"6436" "ENST00000609713.2" "start-stop" 1
"6437" "ENST00000609713.2" "uORF" 3
"6438" "ENST00000609812.6" "uORF" 4
"6439" "ENST00000609923.6" "uORF" 1
"6440" "ENST00000609928.6" "start-stop" 1
"6441" "ENST00000609928.6" "uORF" 5
"6442" "ENST00000610212.3" "uORF" 1
"6443" "ENST00000610322.5" "uORF" 1
"6444" "ENST00000610350.4" "uORF" 1
"6445" "ENST00000610417.5" "start-stop" 2
"6446" "ENST00000610445.2" "uORF" 8
"6447" "ENST00000610598.5" "uORF" 1
"6448" "ENST00000610722.4" "uORF" 1
"6449" "ENST00000610745.5" "uORF" 1
"6450" "ENST00000610828.5" "uORF" 1
"6451" "ENST00000610913.2" "uORF" 6
"6452" "ENST00000610966.5" "start-stop" 1
"6453" "ENST00000611091.5" "uORF" 8
"6454" "ENST00000611257.5" "uORF" 2
"6455" "ENST00000611299.5" "uORF" 12
"6456" "ENST00000611660.5" "uORF" 1
"6457" "ENST00000611815.2" "uORF" 12
"6458" "ENST00000611820.5" "start-stop" 1
"6459" "ENST00000611864.5" "uORF" 4
"6460" "ENST00000611870.5" "start-stop" 1
"6461" "ENST00000611977.2" "uORF" 2
"6462" "ENST00000612278.4" "uORF" 3
"6463" "ENST00000612286.5" "uORF" 5
"6464" "ENST00000612377.3" "uORF" 10
"6465" "ENST00000612727.5" "uORF" 16
"6466" "ENST00000612753.5" "uORF" 4
"6467" "ENST00000612899.5" "uORF" 1
"6468" "ENST00000612905.2" "uORF" 1
"6469" "ENST00000612907.2" "uORF" 1
"6470" "ENST00000612932.6" "uORF" 1
"6471" "ENST00000612955.6" "uORF" 5
"6472" "ENST00000612978.5" "uORF" 1
"6473" "ENST00000613206.2" "start-stop" 1
"6474" "ENST00000613206.2" "uORF" 2
"6475" "ENST00000613252.5" "start-stop" 1
"6476" "ENST00000613252.5" "uORF" 1
"6477" "ENST00000613549.3" "uORF" 1
"6478" "ENST00000613740.5" "uORF" 1
"6479" "ENST00000613979.5" "uORF" 5
"6480" "ENST00000614049.5" "uORF" 5
"6481" "ENST00000614239.1" "uORF" 2
"6482" "ENST00000614302.5" "uORF" 1
"6483" "ENST00000614341.5" "uORF" 2
"6484" "ENST00000614355.5" "uORF" 1
"6485" "ENST00000614400.2" "uORF" 1
"6486" "ENST00000614443.2" "uORF" 3
"6487" "ENST00000614558.3" "start-stop" 1
"6488" "ENST00000614558.3" "uORF" 17
"6489" "ENST00000614616.5" "uORF" 2
"6490" "ENST00000614623.5" "uORF" 3
"6491" "ENST00000614722.3" "uORF" 3
"6492" "ENST00000614823.5" "start-stop" 1
"6493" "ENST00000614823.5" "uORF" 7
"6494" "ENST00000615035.3" "uORF" 1
"6495" "ENST00000615052.5" "uORF" 1
"6496" "ENST00000615063.2" "uORF" 1
"6497" "ENST00000615133.2" "uORF" 3
"6498" "ENST00000615182.5" "uORF" 1
"6499" "ENST00000615280.5" "uORF" 1
"6500" "ENST00000615331.5" "start-stop" 1
"6501" "ENST00000615331.5" "uORF" 7
"6502" "ENST00000615550.5" "uORF" 1
"6503" "ENST00000615612.2" "uORF" 4
"6504" "ENST00000615665.5" "uORF" 1
"6505" "ENST00000615905.5" "uORF" 4
"6506" "ENST00000615923.4" "uORF" 1
"6507" "ENST00000616002.3" "uORF" 9
"6508" "ENST00000616016.5" "uORF" 1
"6509" "ENST00000616064.2" "uORF" 4
"6510" "ENST00000616101.5" "uORF" 1
"6511" "ENST00000616316.3" "uORF" 2
"6512" "ENST00000616317.5" "uORF" 3
"6513" "ENST00000616349.5" "start-stop" 1
"6514" "ENST00000616349.5" "uORF" 4
"6515" "ENST00000616407.2" "uORF" 3
"6516" "ENST00000616417.5" "uORF" 5
"6517" "ENST00000616432.5" "uORF" 2
"6518" "ENST00000616448.2" "uORF" 1
"6519" "ENST00000616540.5" "uORF" 1
"6520" "ENST00000616661.5" "uORF" 2
"6521" "ENST00000616793.5" "uORF" 6
"6522" "ENST00000617190.5" "uORF" 3
"6523" "ENST00000617225.5" "uORF" 5
"6524" "ENST00000617275.5" "start-stop" 2
"6525" "ENST00000617285.5" "start-stop" 1
"6526" "ENST00000617285.5" "uORF" 1
"6527" "ENST00000617444.5" "uORF" 8
"6528" "ENST00000617445.5" "start-stop" 1
"6529" "ENST00000617501.5" "uORF" 1
"6530" "ENST00000617516.5" "uORF" 1
"6531" "ENST00000617537.5" "start-stop" 1
"6532" "ENST00000617537.5" "uORF" 1
"6533" "ENST00000617575.5" "uORF" 1
"6534" "ENST00000617714.2" "start-stop" 1
"6535" "ENST00000617714.2" "uORF" 1
"6536" "ENST00000617807.3" "uORF" 1
"6537" "ENST00000617889.5" "uORF" 1
"6538" "ENST00000618007.5" "uORF" 6
"6539" "ENST00000618155.3" "uORF" 1
"6540" "ENST00000618348.2" "uORF" 5
"6541" "ENST00000618416.5" "uORF" 11
"6542" "ENST00000618457.5" "uORF" 6
"6543" "ENST00000618562.2" "uORF" 3
"6544" "ENST00000618634.3" "uORF" 1
"6545" "ENST00000618655.2" "uORF" 1
"6546" "ENST00000618787.5" "uORF" 2
"6547" "ENST00000618804.5" "uORF" 1
"6548" "ENST00000618819.5" "uORF" 1
"6549" "ENST00000618847.5" "uORF" 1
"6550" "ENST00000618852.5" "uORF" 1
"6551" "ENST00000619038.5" "uORF" 4
"6552" "ENST00000619039.5" "uORF" 1
"6553" "ENST00000619208.6" "uORF" 1
"6554" "ENST00000619363.3" "uORF" 3
"6555" "ENST00000619572.5" "start-stop" 2
"6556" "ENST00000619572.5" "uORF" 2
"6557" "ENST00000619594.5" "uORF" 1
"6558" "ENST00000619706.5" "uORF" 2
"6559" "ENST00000619918.1" "uORF" 4
"6560" "ENST00000619998.1" "uORF" 1
"6561" "ENST00000620048.6" "start-stop" 1
"6562" "ENST00000620048.6" "uORF" 1
"6563" "ENST00000620105.5" "uORF" 5
"6564" "ENST00000620116.5" "uORF" 10
"6565" "ENST00000620149.2" "uORF" 1
"6566" "ENST00000620215.3" "uORF" 1
"6567" "ENST00000620225.5" "uORF" 1
"6568" "ENST00000620247.2" "uORF" 2
"6569" "ENST00000620260.6" "uORF" 1
"6570" "ENST00000620267.2" "uORF" 4
"6571" "ENST00000620284.5" "uORF" 1
"6572" "ENST00000620443.2" "uORF" 1
"6573" "ENST00000620492.5" "uORF" 1
"6574" "ENST00000620633.5" "uORF" 7
"6575" "ENST00000620654.2" "uORF" 1
"6576" "ENST00000620676.6" "uORF" 3
"6577" "ENST00000620704.5" "uORF" 1
"6578" "ENST00000620786.5" "uORF" 1
"6579" "ENST00000620793.2" "start-stop" 1
"6580" "ENST00000620793.2" "uORF" 1
"6581" "ENST00000620913.5" "uORF" 1
"6582" "ENST00000620954.2" "uORF" 1
"6583" "ENST00000621034.2" "uORF" 2
"6584" "ENST00000621082.2" "uORF" 1
"6585" "ENST00000621141.5" "uORF" 1
"6586" "ENST00000621158.5" "uORF" 2
"6587" "ENST00000621161.5" "uORF" 1
"6588" "ENST00000621410.5" "uORF" 1
"6589" "ENST00000621426.7" "uORF" 1
"6590" "ENST00000621439.5" "start-stop" 1
"6591" "ENST00000621439.5" "uORF" 6
"6592" "ENST00000621441.5" "start-stop" 1
"6593" "ENST00000621441.5" "uORF" 3
"6594" "ENST00000621587.2" "uORF" 1
"6595" "ENST00000621696.5" "uORF" 7
"6596" "ENST00000621775.2" "uORF" 4
"6597" "ENST00000622447.5" "start-stop" 2
"6598" "ENST00000622447.5" "uORF" 32
"6599" "ENST00000622588.2" "uORF" 1
"6600" "ENST00000623205.2" "uORF" 2
"6601" "ENST00000623213.2" "uORF" 1
"6602" "ENST00000623441.1" "start-stop" 1
"6603" "ENST00000623535.2" "start-stop" 1
"6604" "ENST00000623535.2" "uORF" 1
"6605" "ENST00000623665.2" "start-stop" 1
"6606" "ENST00000623665.2" "uORF" 3
"6607" "ENST00000623711.4" "uORF" 2
"6608" "ENST00000623787.3" "uORF" 1
"6609" "ENST00000623824.2" "uORF" 1
"6610" "ENST00000624801.3" "uORF" 1
"6611" "ENST00000625065.4" "uORF" 12
"6612" "ENST00000625203.2" "uORF" 1
"6613" "ENST00000625842.3" "uORF" 2
"6614" "ENST00000626021.3" "uORF" 6
"6615" "ENST00000626650.3" "start-stop" 1
"6616" "ENST00000626650.3" "uORF" 1
"6617" "ENST00000627399.4" "uORF" 1
"6618" "ENST00000627532.3" "uORF" 2
"6619" "ENST00000627620.5" "uORF" 1
"6620" "ENST00000627814.3" "start-stop" 1
"6621" "ENST00000627814.3" "uORF" 4
"6622" "ENST00000628077.3" "uORF" 2
"6623" "ENST00000628224.3" "uORF" 2
"6624" "ENST00000628453.4" "uORF" 8
"6625" "ENST00000629319.3" "uORF" 2
"6626" "ENST00000629765.3" "uORF" 2
"6627" "ENST00000629816.3" "uORF" 2
"6628" "ENST00000631683.2" "start-stop" 1
"6629" "ENST00000631683.2" "uORF" 7
"6630" "ENST00000632372.3" "uORF" 1
"6631" "ENST00000633077.2" "start-stop" 1
"6632" "ENST00000633306.2" "uORF" 13
"6633" "ENST00000634842.2" "uORF" 7
"6634" "ENST00000635120.2" "uORF" 3
"6635" "ENST00000635674.2" "uORF" 1
"6636" "ENST00000635763.2" "uORF" 2
"6637" "ENST00000635918.2" "uORF" 14
"6638" "ENST00000635942.2" "uORF" 2
"6639" "ENST00000636087.1" "start-stop" 1
"6640" "ENST00000636087.1" "uORF" 3
"6641" "ENST00000636125.2" "uORF" 1
"6642" "ENST00000636136.2" "uORF" 1
"6643" "ENST00000636147.2" "uORF" 1
"6644" "ENST00000636159.2" "uORF" 4
"6645" "ENST00000636174.2" "uORF" 4
"6646" "ENST00000636176.2" "uORF" 1
"6647" "ENST00000636229.1" "uORF" 1
"6648" "ENST00000636260.2" "uORF" 6
"6649" "ENST00000636446.2" "uORF" 1
"6650" "ENST00000636493.2" "uORF" 7
"6651" "ENST00000636584.2" "uORF" 6
"6652" "ENST00000636793.2" "start-stop" 1
"6653" "ENST00000636793.2" "uORF" 4
"6654" "ENST00000636804.2" "uORF" 1
"6655" "ENST00000636930.2" "uORF" 3
"6656" "ENST00000637012.2" "start-stop" 1
"6657" "ENST00000637012.2" "uORF" 1
"6658" "ENST00000637181.2" "uORF" 2
"6659" "ENST00000637503.2" "uORF" 1
"6660" "ENST00000637642.2" "uORF" 1
"6661" "ENST00000637795.2" "uORF" 1
"6662" "ENST00000637797.2" "uORF" 1
"6663" "ENST00000637878.2" "start-stop" 1
"6664" "ENST00000637878.2" "uORF" 2
"6665" "ENST00000637986.2" "start-stop" 1
"6666" "ENST00000637986.2" "uORF" 7
"6667" "ENST00000638170.2" "uORF" 1
"6668" "ENST00000638348.2" "start-stop" 2
"6669" "ENST00000638348.2" "uORF" 15
"6670" "ENST00000638394.2" "uORF" 4
"6671" "ENST00000638572.2" "uORF" 1
"6672" "ENST00000638741.2" "start-stop" 1
"6673" "ENST00000638741.2" "uORF" 4
"6674" "ENST00000638749.2" "uORF" 6
"6675" "ENST00000638797.2" "start-stop" 1
"6676" "ENST00000638797.2" "uORF" 1
"6677" "ENST00000638807.2" "start-stop" 1
"6678" "ENST00000638862.2" "start-stop" 1
"6679" "ENST00000639213.2" "uORF" 1
"6680" "ENST00000639438.3" "uORF" 2
"6681" "ENST00000639785.2" "uORF" 5
"6682" "ENST00000639828.2" "uORF" 1
"6683" "ENST00000639862.2" "uORF" 1
"6684" "ENST00000639893.2" "uORF" 1
"6685" "ENST00000640019.3" "uORF" 8
"6686" "ENST00000640252.2" "uORF" 8
"6687" "ENST00000640310.2" "uORF" 8
"6688" "ENST00000640368.2" "uORF" 5
"6689" "ENST00000640551.3" "uORF" 1
"6690" "ENST00000641002.1" "uORF" 1
"6691" "ENST00000641015.1" "uORF" 3
"6692" "ENST00000641027.1" "uORF" 12
"6693" "ENST00000641040.1" "uORF" 2
"6694" "ENST00000641042.1" "uORF" 6
"6695" "ENST00000641044.2" "uORF" 3
"6696" "ENST00000641045.1" "uORF" 6
"6697" "ENST00000641067.1" "start-stop" 1
"6698" "ENST00000641067.1" "uORF" 1
"6699" "ENST00000641068.1" "uORF" 1
"6700" "ENST00000641082.1" "uORF" 1
"6701" "ENST00000641086.1" "uORF" 7
"6702" "ENST00000641090.1" "uORF" 2
"6703" "ENST00000641093.1" "uORF" 1
"6704" "ENST00000641113.1" "uORF" 21
"6705" "ENST00000641114.1" "start-stop" 1
"6706" "ENST00000641114.1" "uORF" 3
"6707" "ENST00000641123.1" "uORF" 2
"6708" "ENST00000641124.1" "uORF" 14
"6709" "ENST00000641125.1" "start-stop" 1
"6710" "ENST00000641125.1" "uORF" 10
"6711" "ENST00000641129.1" "start-stop" 1
"6712" "ENST00000641129.1" "uORF" 11
"6713" "ENST00000641137.2" "start-stop" 1
"6714" "ENST00000641137.2" "uORF" 4
"6715" "ENST00000641139.1" "start-stop" 1
"6716" "ENST00000641139.1" "uORF" 7
"6717" "ENST00000641149.2" "start-stop" 2
"6718" "ENST00000641149.2" "uORF" 52
"6719" "ENST00000641151.2" "start-stop" 1
"6720" "ENST00000641151.2" "uORF" 7
"6721" "ENST00000641156.1" "uORF" 2
"6722" "ENST00000641160.1" "uORF" 5
"6723" "ENST00000641172.1" "uORF" 3
"6724" "ENST00000641181.1" "uORF" 11
"6725" "ENST00000641193.1" "uORF" 1
"6726" "ENST00000641196.1" "uORF" 4
"6727" "ENST00000641200.1" "uORF" 1
"6728" "ENST00000641202.1" "start-stop" 4
"6729" "ENST00000641202.1" "uORF" 14
"6730" "ENST00000641220.1" "uORF" 2
"6731" "ENST00000641238.1" "start-stop" 2
"6732" "ENST00000641238.1" "uORF" 34
"6733" "ENST00000641256.1" "uORF" 1
"6734" "ENST00000641258.1" "uORF" 2
"6735" "ENST00000641268.1" "start-stop" 1
"6736" "ENST00000641276.1" "uORF" 3
"6737" "ENST00000641288.2" "start-stop" 1
"6738" "ENST00000641288.2" "uORF" 5
"6739" "ENST00000641291.1" "start-stop" 1
"6740" "ENST00000641291.1" "uORF" 1
"6741" "ENST00000641329.1" "uORF" 1
"6742" "ENST00000641342.2" "uORF" 2
"6743" "ENST00000641351.3" "uORF" 2
"6744" "ENST00000641380.1" "uORF" 2
"6745" "ENST00000641386.2" "uORF" 2
"6746" "ENST00000641412.1" "start-stop" 1
"6747" "ENST00000641412.1" "uORF" 4
"6748" "ENST00000641417.1" "uORF" 5
"6749" "ENST00000641419.1" "uORF" 6
"6750" "ENST00000641439.1" "start-stop" 1
"6751" "ENST00000641439.1" "uORF" 4
"6752" "ENST00000641440.1" "start-stop" 1
"6753" "ENST00000641440.1" "uORF" 1
"6754" "ENST00000641450.1" "uORF" 5
"6755" "ENST00000641451.2" "uORF" 2
"6756" "ENST00000641461.1" "uORF" 9
"6757" "ENST00000641462.2" "uORF" 9
"6758" "ENST00000641470.1" "uORF" 9
"6759" "ENST00000641492.1" "uORF" 3
"6760" "ENST00000641524.1" "uORF" 6
"6761" "ENST00000641528.1" "uORF" 15
"6762" "ENST00000641535.1" "uORF" 7
"6763" "ENST00000641540.1" "uORF" 2
"6764" "ENST00000641545.1" "uORF" 3
"6765" "ENST00000641551.1" "uORF" 2
"6766" "ENST00000641559.1" "uORF" 2
"6767" "ENST00000641569.1" "start-stop" 1
"6768" "ENST00000641569.1" "uORF" 13
"6769" "ENST00000641576.1" "uORF" 8
"6770" "ENST00000641580.1" "start-stop" 1
"6771" "ENST00000641580.1" "uORF" 9
"6772" "ENST00000641585.1" "uORF" 6
"6773" "ENST00000641592.1" "uORF" 3
"6774" "ENST00000641600.1" "start-stop" 1
"6775" "ENST00000641600.1" "uORF" 4
"6776" "ENST00000641622.1" "start-stop" 1
"6777" "ENST00000641622.1" "uORF" 28
"6778" "ENST00000641627.1" "uORF" 1
"6779" "ENST00000641644.1" "uORF" 5
"6780" "ENST00000641645.1" "start-stop" 1
"6781" "ENST00000641645.1" "uORF" 4
"6782" "ENST00000641659.2" "uORF" 6
"6783" "ENST00000641661.1" "uORF" 6
"6784" "ENST00000641663.1" "uORF" 1
"6785" "ENST00000641665.1" "uORF" 4
"6786" "ENST00000641666.2" "uORF" 5
"6787" "ENST00000641669.1" "uORF" 3
"6788" "ENST00000641692.1" "uORF" 1
"6789" "ENST00000641693.1" "uORF" 1
"6790" "ENST00000641698.1" "uORF" 2
"6791" "ENST00000641726.1" "uORF" 1
"6792" "ENST00000641732.2" "start-stop" 1
"6793" "ENST00000641732.2" "uORF" 16
"6794" "ENST00000641740.2" "uORF" 3
"6795" "ENST00000641754.2" "uORF" 1
"6796" "ENST00000641768.1" "uORF" 4
"6797" "ENST00000641771.1" "uORF" 9
"6798" "ENST00000641792.2" "uORF" 5
"6799" "ENST00000641793.1" "start-stop" 1
"6800" "ENST00000641793.1" "uORF" 4
"6801" "ENST00000641802.1" "start-stop" 1
"6802" "ENST00000641802.1" "uORF" 17
"6803" "ENST00000641804.1" "start-stop" 1
"6804" "ENST00000641804.1" "uORF" 3
"6805" "ENST00000641810.1" "uORF" 6
"6806" "ENST00000641819.1" "uORF" 11
"6807" "ENST00000641833.1" "uORF" 7
"6808" "ENST00000641840.1" "uORF" 11
"6809" "ENST00000641841.1" "uORF" 2
"6810" "ENST00000641846.1" "uORF" 1
"6811" "ENST00000641861.1" "uORF" 2
"6812" "ENST00000641863.3" "uORF" 4
"6813" "ENST00000641865.1" "uORF" 1
"6814" "ENST00000641874.1" "uORF" 6
"6815" "ENST00000641879.2" "start-stop" 1
"6816" "ENST00000641879.2" "uORF" 15
"6817" "ENST00000641885.1" "start-stop" 1
"6818" "ENST00000641885.1" "uORF" 25
"6819" "ENST00000641895.1" "uORF" 1
"6820" "ENST00000641900.1" "start-stop" 1
"6821" "ENST00000641904.1" "uORF" 5
"6822" "ENST00000641921.2" "start-stop" 1
"6823" "ENST00000641925.2" "start-stop" 1
"6824" "ENST00000641925.2" "uORF" 5
"6825" "ENST00000641926.1" "uORF" 3
"6826" "ENST00000641930.1" "uORF" 4
"6827" "ENST00000641945.2" "uORF" 4
"6828" "ENST00000641962.1" "uORF" 8
"6829" "ENST00000641972.1" "start-stop" 1
"6830" "ENST00000641972.1" "uORF" 8
"6831" "ENST00000641992.2" "uORF" 3
"6832" "ENST00000641993.1" "uORF" 1
"6833" "ENST00000641998.1" "start-stop" 1
"6834" "ENST00000641998.1" "uORF" 3
"6835" "ENST00000642005.1" "start-stop" 1
"6836" "ENST00000642005.1" "uORF" 2
"6837" "ENST00000642047.1" "uORF" 3
"6838" "ENST00000642051.1" "uORF" 1
"6839" "ENST00000642057.1" "uORF" 1
"6840" "ENST00000642058.1" "uORF" 13
"6841" "ENST00000642064.1" "uORF" 4
"6842" "ENST00000642087.2" "uORF" 2
"6843" "ENST00000642090.1" "uORF" 1
"6844" "ENST00000642097.1" "uORF" 1
"6845" "ENST00000642104.1" "uORF" 4
"6846" "ENST00000642119.1" "uORF" 4
"6847" "ENST00000642356.2" "start-stop" 1
"6848" "ENST00000642356.2" "uORF" 1
"6849" "ENST00000642384.2" "start-stop" 1
"6850" "ENST00000642384.2" "uORF" 2
"6851" "ENST00000642412.2" "uORF" 2
"6852" "ENST00000642603.2" "uORF" 8
"6853" "ENST00000642620.1" "uORF" 3
